I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3, 
1361, -863, -2225, -248, 1793, -1544, -1083, -1639, -1717, -1615, -1239, -668, 448, -1278, -868, 
1332, -849, -2181, -241, 1756, -1515, -1019, -1493, -1629, -1556, -1215, -692, 448, -1220, -829, 
1298, -829, -2127, -234, 1712, -1478, -932, -1342, -1532, -1483, -1171, -692, 458, -1146, -771, 
1215, -810, -2025, -202, 1620, -1417, -834, -1205, -1420, -1395, -1122, -717, 473, -1068, -727, 
1000, -805, -1805, -97, 1403, -1305, -732, -1093, -1293, -1288, -1068, -736, 463, -976, -644, 
727, -805, -1532, 39, 1129, -1168, -639, -1005, -1180, -1171, -990, -756, 448, -873, -561, 
527, -810, -1337, 141, 932, -1073, -570, -907, -1088, -1083, -922, -741, 429, -790, -512, 
400, -766, -1166, 183, 783, -966, -478, -771, -976, -995, -844, -712, 419, -702, -453, 
283, -702, -985, 209, 634, -844, -395, -649, -854, -878, -761, -663, 414, -590, -370, 
239, -639, -878, 200, 558, -758, -331, -561, -780, -814, -697, -624, 395, -512, -331, 
258, -566, -824, 153, 541, -695, -312, -488, -707, -732, -639, -570, 336, -473, -312, 
248, -483, -732, 117, 490, -607, -253, -390, -590, -624, -546, -492, 287, -395, -268, 
190, -390, -580, 100, 385, -485, -185, -312, -478, -507, -439, -429, 239, -317, -204, 
136, -322, -458, 92, 297, -390, -131, -234, -385, -424, -366, -405, 209, -258, -165, 
73, -268, -341, 97, 207, -305, -97, -156, -302, -346, -292, -370, 180, -195, -131, 
14, -214, -229, 100, 122, -222, -43, -82, -229, -283, -234, -346, 146, -146, -92, 
-29, -175, -146, 102, 58, -161, -14, -19, -175, -234, -190, -322, 122, -92, -58, 
-53, -161, -107, 107, 26, -134, 14, 24, -131, -195, -151, -283, 102, -48, -29, 
-68, -146, -78, 107, 4, -112, 29, 63, -97, -156, -126, -253, 82, -24, -9, 
-68, -126, -58, 97, -4, -92, 48, 97, -73, -122, -112, -239, 78, -4, 0, 
-58, -122, -63, 90, 2, -92, 68, 117, -53, -97, -82, -219, 78, 4, 4, 
-58, -102, -43, 80, -7, -73, 82, 126, -24, -68, -48, -200, 68, 19, 19, 
-78, -73, 4, 75, -41, -34, 97, 136, -4, -39, -34, -195, 58, 34, 24, 
-82, -53, 29, 68, -56, -12, 97, 131, 4, -39, -14, -195, 39, 34, 29, 
-92, -53, 39, 73, -65, -7, 92, 131, 0, -43, -29, -195, 48, 24, 19, 
-92, -53, 39, 73, -65, -7, 87, 131, -4, -53, -34, -195, 43, 29, 19, 
-97, -58, 39, 78, -68, -9, 82, 131, -14, -58, -39, -195, 39, 29, 19, 
-97, -63, 34, 80, -65, -14, 73, 131, -24, -68, -43, -195, 34, 29, 19, 
-102, -68, 34, 85, -68, -17, 73, 131, -14, -68, -43, -195, 34, 29, 19, 
-102, -73, 29, 87, -65, -21, 73, 136, -4, -53, -39, -190, 39, 34, 24, 
-107, -73, 34, 90, -70, -19, 82, 146, 4, -39, -29, -185, 39, 39, 29, 
-112, -68, 43, 90, -78, -12, 82, 146, 9, -39, -29, -180, 39, 43, 29, 
-126, -68, 58, 97, -92, -4, 82, 136, 0, -48, -29, -190, 24, 34, 29, 
-126, -73, 53, 100, -90, -9, 78, 141, 0, -53, -29, -190, 24, 34, 34, 
-126, -73, 53, 100, -90, -9, 78, 141, 0, -53, -29, -190, 24, 34, 34, 
-122, -63, 58, 92, -90, -2, 82, 141, 0, -53, -29, -190, 24, 34, 34, 
-117, -53, 63, 85, -90, 4, 73, 146, -9, -43, -19, -190, 19, 39, 34, 
-107, -48, 58, 78, -82, 4, 73, 146, -4, -43, -19, -195, 19, 39, 34, 
-102, -48, 53, 75, -78, 2, 73, 146, -4, -39, -19, -200, 14, 39, 34, 
-117, -43, 73, 80, -95, 14, 73, 146, -4, -34, -14, -200, 14, 39, 39, 
-107, -34, 73, 70, -90, 19, 82, 151, 0, -29, -4, -214, 19, 48, 48, 
-112, -34, 78, 73, -95, 21, 97, 156, 4, -29, -4, -219, 19, 53, 48, 
-112, -39, 73, 75, -92, 17, 92, 156, 4, -29, -9, -234, 24, 58, 48, 
-112, -43, 68, 78, -90, 12, 97, 161, 9, -39, -9, -244, 29, 58, 43, 
-136, -63, 73, 100, -104, 4, 92, 156, 0, -48, -14, -273, 24, 53, 39, 
-146, -68, 78, 107, -112, 4, 87, 146, -4, -53, -19, -278, 24, 53, 34, 
-151, -63, 87, 107, -119, 12, 82, 141, -9, -53, -24, -287, 24, 48, 34, 
-156, -73, 82, 114, -119, 4, 82, 141, -4, -53, -29, -292, 24, 43, 29, 
-146, -68, 78, 107, -112, 4, 97, 156, 4, -43, -14, -287, 39, 53, 48, 
-136, -73, 63, 104, -100, -4, 97, 161, 4, -39, -14, -292, 39, 53, 48, 
-131, -68, 63, 100, -97, -2, 97, 161, 4, -39, -14, -297, 39, 53, 48, 
-122, -63, 58, 92, -90, -2, 97, 161, 0, -48, -19, -307, 39, 53, 48, 
-126, -58, 68, 92, -97, 4, 107, 170, 4, -43, -19, -297, 39, 58, 53, 
-122, -53, 68, 87, -95, 7, 107, 170, 0, -43, -19, -292, 29, 58, 53, 
-122, -53, 68, 87, -95, 7, 107, 170, 0, -43, -24, -287, 29, 58, 53, 
-117, -48, 68, 82, -92, 9, 107, 170, 4, -43, -24, -283, 34, 58, 53, 
-122, -58, 63, 90, -92, 2, 97, 161, -4, -43, -24, -273, 24, 58, 43, 
-122, -48, 73, 85, -97, 12, 97, 161, -4, -43, -19, -273, 24, 58, 48, 
-122, -43, 78, 82, -100, 17, 102, 165, 0, -43, -19, -268, 24, 58, 48, 
-117, -43, 73, 80, -95, 14, 102, 165, 0, -43, -24, -263, 24, 63, 53, 
-131, -48, 82, 90, -107, 17, 92, 170, 0, -58, -29, -258, 34, 53, 43, 
-141, -53, 87, 97, -114, 17, 92, 170, 0, -63, -34, -253, 29, 53, 43, 
-146, -63, 82, 104, -114, 9, 92, 170, -4, -63, -34, -253, 29, 58, 43, 
-151, -68, 82, 109, -117, 7, 92, 170, -4, -58, -34, -248, 34, 58, 43, 
-136, -53, 82, 95, -109, 14, 102, 180, 0, -53, -29, -239, 34, 68, 53, 
-131, -48, 82, 90, -107, 17, 102, 185, 0, -48, -29, -234, 34, 63, 53, 
-136, -43, 92, 90, -114, 24, 97, 185, 0, -43, -29, -229, 34, 63, 53, 
-122, -39, 82, 80, -102, 21, 97, 185, 0, -39, -29, -224, 34, 63, 53, 
-136, -43, 92, 90, -114, 24, 87, 180, 0, -43, -48, -234, 19, 58, 43, 
-141, -53, 87, 97, -114, 17, 87, 180, 0, -48, -48, -234, 19, 63, 43, 
-146, -63, 82, 104, -114, 9, 87, 180, 0, -53, -48, -229, 24, 63, 48, 
-151, -78, 73, 114, -112, -2, 92, 185, 0, -58, -48, -229, 24, 63, 48, 
-156, -73, 82, 114, -119, 4, 92, 175, 0, -48, -53, -229, 34, 63, 48, 
-161, -73, 87, 117, -124, 7, 92, 170, -4, -48, -53, -229, 34, 63, 48, 
-170, -73, 97, 122, -134, 12, 92, 170, -4, -48, -53, -224, 29, 63, 48, 
-170, -73, 97, 122, -134, 12, 92, 175, -4, -48, -53, -219, 29, 63, 48, 
-161, -68, 92, 114, -126, 12, 102, 185, 0, -43, -53, -229, 19, 63, 48, 
-161, -68, 92, 114, -126, 12, 102, 190, 0, -43, -53, -229, 19, 63, 48, 
-161, -68, 92, 114, -126, 12, 107, 190, 0, -43, -58, -229, 19, 68, 53, 
-161, -68, 92, 114, -126, 12, 107, 195, 0, -43, -58, -229, 14, 68, 53, 
-161, -58, 102, 109, -131, 21, 107, 185, 0, -43, -48, -229, 24, 68, 53, 
-170, -63, 107, 117, -139, 21, 112, 185, 0, -43, -58, -229, 24, 68, 53, 
-175, -63, 112, 119, -143, 24, 112, 185, 0, -43, -58, -224, 24, 73, 53, 
-175, -63, 112, 119, -143, 24, 112, 190, 0, -43, -58, -219, 24, 73, 53, 
-175, -63, 112, 119, -143, 24, 112, 204, 4, -43, -68, -229, 24, 73, 58, 
-170, -63, 107, 117, -139, 21, 112, 204, 4, -43, -68, -229, 24, 73, 68, 
-170, -63, 107, 117, -139, 21, 117, 209, 4, -39, -68, -229, 24, 78, 73, 
-170, -63, 107, 117, -139, 21, 117, 209, 9, -39, -68, -229, 24, 78, 78, 
-175, -73, 102, 124, -139, 14, 122, 209, 9, -48, -68, -229, 19, 78, 68, 
-175, -73, 102, 124, -139, 14, 122, 204, 9, -48, -73, -229, 14, 78, 73, 
-185, -73, 112, 129, -148, 19, 126, 209, 9, -43, -73, -229, 14, 78, 73, 
-175, -73, 102, 124, -139, 14, 126, 209, 14, -43, -73, -229, 19, 82, 73, 
-165, -73, 92, 119, -129, 9, 122, 219, 14, -43, -82, -224, 9, 87, 63, 
-165, -73, 92, 119, -129, 9, 126, 229, 19, -39, -82, -229, 9, 82, 63, 
-165, -68, 97, 117, -131, 14, 131, 234, 19, -34, -82, -229, 9, 82, 68, 
-165, -63, 102, 114, -134, 19, 136, 234, 29, -34, -78, -229, 9, 87, 73, 
-156, -48, 107, 102, -131, 29, 141, 224, 34, -29, -68, -214, 9, 97, 73, 
-156, -48, 107, 102, -131, 29, 141, 229, 34, -29, -68, -214, 9, 97, 78, 
-156, -48, 107, 102, -131, 29, 141, 229, 34, -29, -73, -209, 9, 97, 78, 
-165, -48, 117, 107, -141, 34, 141, 234, 39, -29, -73, -209, 9, 97, 78, 
-175, -39, 136, 107, -156, 48, 156, 253, 48, -14, -68, -214, 19, 107, 87, 
-175, -39, 136, 107, -156, 48, 156, 258, 53, -9, -63, -204, 19, 122, 92, 
-180, -39, 141, 109, -161, 51, 165, 263, 58, -4, -63, -200, 19, 122, 92, 
-180, -34, 146, 107, -163, 56, 170, 273, 63, 0, -63, -200, 19, 126, 97, 
-175, -34, 141, 104, -158, 53, 175, 278, 68, -4, -73, -200, 14, 131, 92, 
-175, -34, 141, 104, -158, 53, 185, 283, 73, 0, -68, -195, 14, 136, 102, 
-180, -43, 136, 112, -158, 46, 185, 287, 78, 4, -68, -195, 14, 146, 102, 
-195, -43, 151, 119, -173, 53, 190, 287, 82, 4, -68, -195, 14, 146, 102, 
-204, -39, 165, 122, -185, 63, 190, 297, 92, 14, -63, -185, 9, 146, 112, 
-214, -39, 175, 126, -195, 68, 195, 302, 97, 19, -58, -185, 9, 156, 112, 
-214, -39, 175, 126, -195, 68, 200, 307, 102, 34, -48, -185, 9, 161, 117, 
-219, -39, 180, 129, -200, 70, 209, 312, 112, 43, -43, -185, 9, 165, 117, 
-214, -29, 185, 122, -200, 78, 204, 322, 112, 39, -43, -195, 14, 170, 117, 
-224, -24, 200, 124, -212, 87, 209, 331, 122, 43, -39, -195, 14, 180, 122, 
-224, -19, 204, 122, -214, 92, 214, 341, 126, 48, -39, -200, 14, 190, 122, 
-224, -14, 209, 119, -217, 97, 219, 351, 131, 53, -34, -209, 9, 190, 126, 
-224, -9, 214, 117, -219, 102, 234, 366, 151, 53, -43, -209, 9, 204, 131, 
-219, -4, 214, 112, -217, 104, 239, 370, 156, 58, -34, -214, 14, 214, 136, 
-219, 0, 219, 109, -219, 109, 248, 385, 170, 68, -34, -219, 19, 229, 151, 
-224, 4, 229, 109, -226, 117, 253, 390, 170, 78, -34, -224, 19, 229, 156, 
-229, -4, 224, 117, -226, 109, 248, 395, 170, 82, -34, -224, 9, 229, 151, 
-239, -9, 229, 124, -234, 109, 253, 395, 175, 82, -24, -229, 9, 234, 156, 
-253, -19, 234, 136, -244, 107, 258, 405, 185, 87, -24, -239, 4, 239, 156, 
-258, -24, 234, 141, -246, 104, 268, 419, 190, 92, -24, -239, 4, 244, 156, 
-283, -29, 253, 156, -268, 112, 268, 424, 195, 82, -29, -258, 0, 248, 156, 
-292, -29, 263, 161, -278, 117, 273, 429, 195, 78, -24, -263, -4, 248, 156, 
-307, -48, 258, 178, -283, 104, 273, 439, 200, 78, -29, -283, -19, 248, 151, 
-346, -63, 283, 204, -314, 109, 273, 444, 204, 82, -34, -287, -29, 253, 146, 
-351, -53, 297, 202, -324, 122, 278, 458, 219, 97, -24, -287, -29, 263, 161, 
-346, -43, 302, 195, -324, 129, 287, 463, 224, 102, -19, -287, -29, 268, 170, 
-336, -34, 302, 185, -319, 134, 287, 468, 234, 112, -14, -287, -34, 273, 180, 
-322, -9, 312, 165, -317, 151, 287, 478, 239, 117, -4, -287, -39, 278, 190, 
-312, 14, 326, 148, -319, 170, 307, 497, 253, 136, 0, -278, -29, 302, 190, 
-317, 14, 331, 151, -324, 173, 312, 507, 268, 141, 4, -273, -29, 302, 200, 
-322, 24, 346, 148, -334, 185, 317, 517, 278, 146, 9, -273, -29, 307, 204, 
-326, 29, 356, 148, -341, 192, 322, 517, 278, 151, 14, -278, -29, 312, 214, 
-346, 29, 375, 158, -361, 202, 317, 522, 273, 161, 14, -268, -29, 312, 204, 
-356, 29, 385, 163, -370, 207, 317, 527, 273, 165, 19, -268, -34, 317, 209, 
-361, 24, 385, 168, -373, 204, 326, 527, 273, 170, 24, -263, -34, 322, 214, 
-375, 19, 395, 178, -385, 207, 326, 527, 273, 175, 29, -263, -39, 326, 219, 
-390, 9, 400, 190, -395, 204, 326, 522, 273, 170, 29, -268, -39, 326, 209, 
-395, 9, 405, 192, -400, 207, 326, 522, 273, 170, 29, -268, -48, 326, 209, 
-395, 14, 409, 190, -402, 212, 326, 512, 273, 165, 24, -268, -48, 326, 209, 
-390, 19, 409, 185, -400, 214, 326, 512, 273, 161, 34, -263, -48, 326, 209, 
-390, 39, 429, 175, -409, 234, 336, 517, 278, 170, 43, -244, -39, 336, 214, 
-395, 39, 434, 178, -414, 236, 336, 517, 287, 185, 48, -229, -39, 336, 229, 
-395, 39, 434, 178, -414, 236, 336, 507, 292, 190, 53, -229, -48, 336, 239, 
-409, 39, 448, 185, -429, 244, 336, 507, 297, 204, 58, -224, -48, 336, 244, 
-405, 43, 448, 180, -427, 246, 336, 512, 302, 209, 73, -209, -43, 336, 239, 
-400, 53, 453, 173, -427, 253, 331, 507, 302, 214, 78, -204, -48, 336, 239, 
-390, 63, 453, 163, -422, 258, 326, 497, 302, 214, 78, -200, -53, 331, 234, 
-380, 73, 453, 153, -417, 263, 322, 492, 302, 219, 87, -185, -53, 331, 234, 
-390, 73, 463, 158, -427, 268, 317, 478, 302, 224, 97, -180, -53, 336, 244, 
-380, 78, 458, 151, -419, 268, 312, 473, 302, 229, 107, -161, -53, 331, 234, 
-366, 82, 448, 141, -407, 265, 312, 468, 307, 234, 117, -151, -53, 326, 234, 
-356, 97, 453, 129, -405, 275, 302, 458, 307, 239, 117, -141, -53, 322, 234, 
-346, 107, 453, 119, -400, 280, 292, 448, 307, 248, 122, -131, -63, 317, 219, 
-326, 112, 439, 107, -383, 275, 287, 439, 307, 253, 126, -122, -63, 307, 219, 
-312, 117, 429, 97, -370, 273, 278, 424, 307, 253, 131, -102, -68, 297, 209, 
-297, 122, 419, 87, -358, 270, 258, 419, 297, 248, 131, -97, -68, 283, 195, 
-302, 107, 409, 97, -356, 258, 244, 390, 278, 239, 136, -97, -78, 273, 190, 
-292, 102, 395, 95, -344, 248, 229, 380, 273, 234, 141, -82, -78, 258, 175, 
-283, 97, 380, 92, -331, 239, 214, 366, 258, 234, 141, -82, -78, 244, 165, 
-273, 87, 361, 92, -317, 224, 204, 341, 248, 224, 136, -68, -78, 229, 156, 
-239, 102, 341, 68, -290, 222, 200, 341, 239, 224, 141, -58, -78, 229, 156, 
-209, 112, 322, 48, -265, 217, 185, 326, 234, 219, 141, -53, -78, 209, 146, 
-185, 117, 302, 34, -244, 209, 170, 302, 224, 209, 136, -48, -78, 190, 136, 
-161, 122, 283, 19, -222, 202, 156, 287, 214, 200, 131, -34, -73, 175, 122, 
-136, 112, 248, 12, -192, 180, 146, 268, 209, 185, 131, -29, -63, 161, 122, 
-131, 92, 224, 19, -178, 158, 131, 253, 195, 180, 131, -29, -58, 146, 107, 
-131, 87, 219, 21, -175, 153, 117, 234, 180, 170, 122, -29, -53, 131, 92, 
-126, 82, 209, 21, -168, 146, 102, 209, 165, 165, 117, -29, -48, 117, 87, 
-122, 53, 175, 34, -148, 114, 82, 180, 126, 136, 102, -39, -63, 92, 58, 
-107, 53, 161, 26, -134, 107, 73, 161, 112, 117, 92, -39, -68, 82, 48, 
-97, 53, 151, 21, -124, 102, 58, 136, 97, 107, 78, -43, -63, 73, 43, 
-97, 48, 146, 24, -122, 97, 43, 112, 78, 92, 63, -43, -63, 48, 24, 
-73, 53, 126, 9, -100, 90, 48, 107, 78, 92, 68, -34, -53, 43, 39, 
-63, 58, 122, 2, -92, 90, 43, 102, 78, 92, 68, -29, -43, 39, 29, 
-43, 58, 102, -7, -73, 80, 48, 107, 73, 87, 68, -29, -39, 34, 29, 
-29, 63, 92, -17, -61, 78, 48, 97, 63, 82, 68, -29, -29, 29, 29, 
-34, 48, 82, -7, -58, 65, 29, 73, 53, 68, 53, -48, -34, 19, 24, 
-24, 39, 63, -7, -43, 51, 24, 63, 39, 53, 48, -48, -34, 14, 14, 
-19, 29, 48, -4, -34, 39, 14, 53, 29, 43, 43, -53, -29, 9, 4, 
-19, 19, 39, 0, -29, 29, 9, 39, 14, 39, 39, -58, -29, 0, -4, 
-9, 19, 29, -4, -19, 24, 4, 34, 19, 29, 39, -58, -19, 0, 0, 
-4, 24, 29, -9, -17, 26, -4, 29, 9, 24, 29, -58, -19, -14, -9, 
0, 24, 24, -12, -12, 24, 0, 29, 14, 24, 29, -53, -19, -19, -9, 
9, 34, 24, -21, -7, 29, 4, 29, 14, 29, 29, -48, -19, -19, -14, 
19, 34, 14, -26, 2, 24, -4, 24, 0, 24, 34, -39, -9, -19, -4, 
19, 39, 19, -29, 0, 29, -9, 14, -4, 19, 29, -39, -4, -19, -4, 
24, 39, 14, -31, 4, 26, -9, 14, -4, 19, 24, -39, -4, -19, -4, 
24, 34, 9, -29, 7, 21, -9, 19, -9, 19, 24, -43, -4, -19, -4, 
19, 14, -4, -17, 12, 4, -19, 14, -19, 0, 19, -53, -14, -29, -9, 
4, 4, 0, -4, 2, 2, -19, 4, -24, -9, 9, -63, -9, -39, -14, 
9, 0, -9, -4, 9, -4, -19, 0, -24, -14, 0, -68, -9, -39, -19, 
9, -9, -19, 0, 14, -14, -19, -4, -24, -19, -9, -68, -9, -39, -24, 
19, 4, -14, -12, 17, -4, -9, 4, -9, -4, -4, -63, -4, -24, -14, 
24, 14, -9, -19, 17, 2, -9, 4, -9, 0, 0, -58, -4, -24, -14, 
24, 19, -4, -21, 14, 7, -14, 4, -14, 0, 4, -53, -4, -29, -14, 
19, 14, -4, -17, 12, 4, -14, 0, -14, 4, 4, -48, -4, -29, -14, 
9, 9, 0, -9, 4, 4, -24, 0, -24, -4, 14, -53, -4, -39, -24, 
9, 9, 0, -9, 4, 4, -29, 0, -29, -4, 4, -53, -9, -39, -24, 
9, 9, 0, -9, 4, 4, -29, 0, -29, -4, -4, -53, -14, -39, -24, 
9, 4, -4, -7, 7, 0, -29, 0, -29, -9, -4, -53, -14, -34, -24, 
24, 19, -4, -21, 14, 7, -14, -4, -19, 0, 4, -48, 0, -29, -14, 
24, 24, 0, -24, 12, 12, -14, -9, -19, 0, 4, -43, 0, -29, -14, 
19, 24, 4, -21, 7, 14, -14, -9, -19, 0, 0, -39, 0, -29, -14, 
14, 29, 14, -21, 0, 21, -19, -4, -29, 0, 0, -34, 0, -29, -14, 
-4, 4, 9, 0, -7, 7, -29, -14, -39, -9, -4, -39, -9, -48, -24, 
-9, 0, 9, 4, -9, 4, -29, -14, -39, -14, -4, -43, -4, -39, -24, 
-4, 4, 9, 0, -7, 7, -24, -14, -34, -14, -9, -43, -4, -39, -24, 
-9, 4, 14, 2, -12, 9, -24, -14, -34, -19, -14, -39, -4, -43, -24, 
-9, -4, 4, 7, -7, 0, -24, -14, -34, -19, -19, -39, -4, -43, -24, 
-19, -14, 4, 17, -12, -4, -29, -14, -39, -19, -19, -39, -4, -43, -24, 
-19, -19, 0, 19, -9, -9, -29, -14, -39, -24, -14, -43, -9, -43, -24, 
-24, -24, 0, 24, -12, -12, -24, -14, -39, -24, -14, -43, -9, -43, -24, 
-34, -34, 0, 34, -17, -17, -24, -14, -48, -24, -19, -53, -9, -43, -24, 
-29, -34, -4, 31, -12, -19, -29, -14, -48, -29, -24, -48, -9, -43, -24, 
-29, -29, 0, 29, -14, -14, -29, -14, -48, -29, -24, -48, -9, -43, -24, 
-29, -24, 4, 26, -17, -9, -29, -14, -48, -24, -24, -48, -9, -39, -24, 
-29, -24, 4, 26, -17, -9, -19, -24, -48, -24, -24, -39, -9, -39, -14, 
-29, -19, 9, 24, -19, -4, -19, -24, -48, -24, -24, -34, -9, -39, -14, 
-29, -19, 9, 24, -19, -4, -19, -24, -48, -24, -19, -34, -9, -39, -9, 
-29, -14, 14, 21, -21, 0, -19, -19, -43, -24, -14, -34, -4, -39, -9, 
-19, -4, 14, 12, -17, 4, -9, -14, -39, -19, -4, -29, 4, -29, -9, 
-9, 4, 14, 2, -12, 9, -9, -9, -34, -14, -4, -24, 9, -24, -9, 
0, 14, 14, -7, -7, 14, -9, -4, -24, -4, -4, -19, 9, -19, -9, 
4, 24, 19, -14, -7, 21, -9, 0, -19, 0, -9, -14, 4, -19, -9, 
-9, 4, 14, 2, -12, 9, -19, -4, -34, -4, -14, -14, -4, -29, -19, 
-19, -14, 4, 17, -12, -4, -19, -9, -34, -4, -14, -14, -9, -29, -24, 
-29, -24, 4, 26, -17, -9, -19, -14, -34, -9, -14, -19, -9, -29, -24, 
-34, -29, 4, 31, -19, -12, -19, -14, -34, -9, -14, -19, -9, -29, -24, 
-14, -24, -9, 19, -2, -17, -19, -14, -39, -9, -9, -19, 0, -29, -14, 
-14, -19, -4, 17, -4, -12, -19, -14, -39, -9, -9, -14, 0, -29, -9, 
-14, -14, 0, 14, -7, -7, -14, -14, -39, -4, -9, -14, 0, -29, -9, 
-19, -14, 4, 17, -12, -4, -14, -9, -39, 0, 0, -14, 0, -29, -9, 
-9, -9, 0, 9, -4, -4, -14, -19, -29, 4, 0, -14, 4, -24, -9, 
4, -4, -9, 0, 7, -7, -14, -19, -24, 4, 0, -9, 4, -24, -9, 
4, 4, 0, -4, 2, 2, -14, -19, -19, 4, 0, -9, 4, -24, -9, 
4, 9, 4, -7, 0, 7, -14, -19, -14, 9, 0, -4, 4, -24, -9, 
-4, 9, 14, -2, -9, 12, -9, -19, -9, 9, 0, -19, -4, -19, -9, 
-4, 9, 14, -2, -9, 12, -9, -14, -9, 9, 0, -19, -4, -19, -9, 
-9, 9, 19, 0, -14, 14, -9, -14, -9, 9, 0, -19, -4, -24, -9, 
-9, 9, 19, 0, -14, 14, -19, -19, -9, 9, 0, -24, -14, -24, -9, 
4, 9, 4, -7, 0, 7, -9, -9, -4, 19, 9, -29, -9, -14, -9, 
14, 14, 0, -14, 7, 7, -9, -9, -4, 19, 9, -34, 0, -14, -9, 
19, 24, 4, -21, 7, 14, -9, -9, -4, 19, 4, -29, 4, -14, -14, 
24, 29, 4, -26, 9, 17, -9, -4, -4, 19, 4, -24, 4, -14, -14, 
14, 14, 0, -14, 7, 7, -9, -4, -14, 14, 0, -34, 0, -19, -14, 
0, 9, 9, -4, -4, 9, -14, -9, -14, 9, 0, -34, -4, -24, -14, 
-9, 4, 14, 2, -12, 9, -19, -14, -14, 4, 0, -39, -9, -29, -14, 
-9, 0, 9, 4, -9, 4, -24, -19, -9, 0, 0, -39, -14, -34, -14, 
-9, -4, 4, 7, -7, 0, -24, -19, -4, 9, 0, -39, -14, -34, -24, 
-9, -4, 4, 7, -7, 0, -24, -19, -4, 9, 0, -43, -14, -34, -24, 
-9, -4, 4, 7, -7, 0, -24, -14, -4, 9, 0, -43, -14, -34, -24, 
0, -4, -4, 2, 2, -4, -24, -14, -4, 9, 0, -39, -14, -34, -24, 
9, 9, 0, -9, 4, 4, -24, -14, -4, 14, 4, -29, -4, -29, -14, 
14, 14, 0, -14, 7, 7, -24, -4, 0, 14, 9, -29, -4, -29, -14, 
14, 19, 4, -17, 4, 12, -24, 0, 4, 14, 9, -29, -4, -29, -9, 
19, 24, 4, -21, 7, 14, -24, 0, 4, 19, 9, -29, -4, -29, -9, 
29, 39, 9, -34, 9, 24, -9, 0, 19, 34, 24, -14, 4, -14, -9, 
29, 39, 9, -34, 9, 24, -9, 0, 19, 34, 24, -14, 0, -14, -9, 
39, 34, -4, -36, 21, 14, -9, 0, 19, 34, 19, -14, 0, -14, -14, 
39, 29, -9, -34, 24, 9, -4, -4, 19, 29, 19, -19, 0, -14, -14, 
24, 14, -9, -19, 17, 2, -14, -4, 4, 24, 9, -19, -4, -24, -14, 
14, 14, 0, -14, 7, 7, -19, -4, 4, 24, 9, -14, -9, -24, -14, 
9, 9, 0, -9, 4, 4, -19, -4, 9, 19, 9, -14, -14, -29, -14, 
9, 4, -4, -7, 7, 0, -19, 0, 9, 14, 14, -14, -19, -29, -14, 
9, 4, -4, -7, 7, 0, -14, 9, 9, 24, 4, -19, -19, -24, -24, 
9, 9, 0, -9, 4, 4, -14, 9, 14, 29, 4, -9, -19, -24, -24, 
14, 19, 4, -17, 4, 12, -14, 9, 19, 29, 14, -4, -19, -24, -24, 
14, 19, 4, -17, 4, 12, -14, 9, 19, 29, 14, 4, -19, -19, -24, 
29, 24, -4, -26, 17, 9, -24, 9, 19, 34, 29, 24, -14, -19, -9, 
29, 34, 4, -31, 12, 19, -19, 9, 24, 34, 29, 29, -14, -19, -9, 
34, 39, 4, -36, 14, 21, -19, 4, 24, 39, 29, 29, -19, -19, -9, 
39, 34, -4, -36, 21, 14, -24, -4, 14, 39, 19, 24, -19, -24, -14, 
24, 19, -4, -21, 14, 7, -34, -14, 14, 34, 14, 24, -29, -34, -24, 
14, 14, 0, -14, 7, 7, -34, -14, 14, 34, 14, 29, -29, -34, -24, 
4, 9, 4, -7, 0, 7, -29, -14, 19, 39, 19, 39, -29, -34, -24, 
-4, 0, 4, 2, -4, 2, -29, -14, 19, 39, 19, 39, -29, -29, -24, 
0, 9, 9, -4, -4, 9, -29, -9, 19, 34, 19, 39, -29, -29, -24, 
4, 9, 4, -7, 0, 7, -29, -4, 24, 34, 19, 43, -29, -34, -24, 
24, 14, -9, -19, 17, 2, -29, 0, 24, 34, 19, 48, -29, -34, -24, 
34, 19, -14, -26, 24, 2, -29, 4, 24, 34, 24, 53, -29, -29, -24, 
43, 34, -9, -39, 26, 12, -29, 0, 24, 34, 14, 53, -19, -19, -19, 
29, 34, 4, -31, 12, 19, -29, 0, 24, 34, 14, 58, -19, -19, -19, 
29, 29, 0, -29, 14, 14, -29, 0, 24, 34, 19, 58, -19, -19, -19, 
29, 29, 0, -29, 14, 14, -29, 0, 19, 39, 19, 53, -14, -19, -19, 
39, 29, -9, -34, 24, 9, -29, -4, 19, 48, 29, 63, -24, -14, -14, 
39, 29, -9, -34, 24, 9, -34, -4, 19, 39, 29, 58, -29, -14, -19, 
39, 19, -19, -29, 29, 0, -34, -4, 19, 39, 24, 58, -29, -14, -19, 
39, 29, -9, -34, 24, 9, -34, -9, 14, 34, 19, 58, -34, -19, -19, 
29, 19, -9, -24, 19, 4, -34, -19, 14, 34, 19, 58, -24, -29, -19, 
29, 19, -9, -24, 19, 4, -34, -19, 14, 43, 24, 58, -24, -24, -14, 
29, 19, -9, -24, 19, 4, -34, -9, 14, 43, 24, 58, -24, -24, -14, 
43, 24, -19, -34, 31, 2, -34, -9, 14, 43, 24, 48, -19, -24, -14, 
43, 24, -19, -34, 31, 2, -29, -4, 29, 58, 34, 58, -14, -14, -9, 
