I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3, 
-34, -63, -29, 48, -2, -46, 9, -39, -43, -107, -117, -107, 24, -24, 141, 
-34, -63, -29, 48, -2, -46, 0, -43, -48, -107, -117, -107, 24, -29, 131, 
-34, -63, -29, 48, -2, -46, -9, -53, -53, -102, -117, -112, 24, -34, 126, 
-29, -63, -34, 46, 2, -48, -19, -63, -58, -102, -117, -112, 24, -34, 122, 
-39, -68, -29, 53, -4, -48, -29, -73, -63, -112, -126, -112, 29, -43, 117, 
-43, -73, -29, 58, -7, -51, -29, -73, -68, -117, -126, -112, 34, -43, 117, 
-43, -78, -34, 61, -4, -56, -34, -73, -78, -122, -122, -112, 39, -43, 117, 
-43, -82, -39, 63, -2, -61, -34, -73, -82, -126, -122, -117, 43, -43, 117, 
-43, -68, -24, 56, -9, -46, -29, -82, -78, -126, -126, -117, 34, -34, 126, 
-43, -68, -24, 56, -9, -46, -29, -82, -78, -126, -126, -112, 34, -34, 126, 
-43, -68, -24, 56, -9, -46, -29, -82, -78, -126, -126, -112, 34, -29, 122, 
-43, -68, -24, 56, -9, -46, -29, -82, -78, -126, -126, -112, 34, -29, 122, 
-58, -68, -9, 63, -24, -39, -14, -73, -78, -117, -126, -112, 29, -24, 136, 
-58, -68, -9, 63, -24, -39, -4, -73, -78, -117, -126, -117, 29, -19, 141, 
-58, -68, -9, 63, -24, -39, 0, -73, -73, -122, -126, -117, 29, -14, 146, 
-58, -68, -9, 63, -24, -39, 4, -73, -73, -122, -126, -117, 29, 0, 151, 
-63, -53, 9, 58, -36, -21, 19, -68, -63, -112, -122, -112, 19, 4, 156, 
-63, -53, 9, 58, -36, -21, 19, -68, -58, -112, -122, -112, 19, 9, 165, 
-63, -48, 14, 56, -39, -17, 19, -68, -58, -112, -117, -107, 19, 19, 175, 
-63, -48, 14, 56, -39, -17, 19, -68, -58, -112, -112, -102, 19, 24, 180, 
-73, -48, 24, 61, -48, -12, 34, -53, -48, -97, -112, -97, 9, 39, 195, 
-73, -48, 24, 61, -48, -12, 34, -53, -48, -97, -112, -97, 9, 43, 200, 
-73, -43, 29, 58, -51, -7, 34, -53, -48, -97, -112, -97, 9, 48, 204, 
-73, -39, 34, 56, -53, -2, 34, -53, -48, -102, -112, -97, 9, 58, 214, 
-73, -39, 34, 56, -53, -2, 43, -43, -39, -102, -107, -102, 0, 68, 219, 
-73, -39, 34, 56, -53, -2, 43, -43, -39, -102, -107, -102, 0, 68, 219, 
-73, -39, 34, 56, -53, -2, 43, -43, -43, -102, -112, -102, 0, 68, 219, 
-73, -39, 34, 56, -53, -2, 43, -43, -43, -107, -112, -107, 0, 68, 219, 
-78, -39, 39, 58, -58, 0, 53, -29, -39, -97, -112, -97, 4, 82, 229, 
-78, -34, 43, 56, -61, 4, 58, -29, -39, -97, -112, -97, 4, 82, 234, 
-78, -34, 43, 56, -61, 4, 58, -29, -39, -102, -112, -97, 4, 82, 234, 
-78, -34, 43, 56, -61, 4, 58, -29, -39, -102, -122, -102, 9, 87, 234, 
-73, -34, 39, 53, -56, 2, 73, -19, -29, -92, -112, -107, 0, 82, 234, 
-78, -39, 39, 58, -58, 0, 73, -14, -39, -97, -117, -112, -4, 82, 239, 
-73, -39, 34, 56, -53, -2, 73, -14, -39, -102, -122, -112, -4, 87, 239, 
-73, -39, 34, 56, -53, -2, 73, -14, -34, -107, -122, -112, -4, 87, 239, 
-63, -43, 19, 53, -41, -12, 78, 0, -24, -97, -112, -112, -4, 82, 248, 
-63, -43, 19, 53, -41, -12, 78, 0, -29, -102, -117, -112, -4, 82, 248, 
-63, -43, 19, 53, -41, -12, 78, 0, -34, -107, -122, -122, -4, 82, 248, 
-63, -48, 14, 56, -39, -17, 82, 0, -34, -107, -126, -122, -4, 82, 248, 
-63, -48, 14, 56, -39, -17, 87, 9, -39, -122, -141, -117, 0, 73, 248, 
-63, -48, 14, 56, -39, -17, 87, 9, -43, -126, -141, -117, 0, 73, 248, 
-63, -48, 14, 56, -39, -17, 87, 9, -43, -126, -141, -117, 0, 73, 248, 
-63, -48, 14, 56, -39, -17, 87, 9, -43, -131, -146, -122, 0, 73, 248, 
-73, -63, 9, 68, -41, -26, 87, 0, -58, -146, -161, -126, 9, 63, 239, 
-78, -63, 14, 70, -46, -24, 87, 0, -58, -156, -165, -136, 9, 63, 239, 
-82, -68, 14, 75, -48, -26, 87, 0, -63, -161, -170, -146, 9, 68, 239, 
-82, -68, 14, 75, -48, -26, 92, 4, -73, -170, -185, -161, 9, 68, 239, 
-73, -58, 14, 65, -43, -21, 102, 4, -78, -165, -190, -156, 4, 58, 234, 
-73, -58, 14, 65, -43, -21, 102, 0, -78, -175, -190, -161, 4, 58, 234, 
-73, -58, 14, 65, -43, -21, 107, 0, -78, -185, -190, -165, 4, 63, 234, 
-82, -68, 14, 75, -48, -26, 112, 0, -78, -195, -195, -170, 4, 68, 234, 
-82, -78, 4, 80, -43, -36, 102, 4, -73, -200, -195, -175, 4, 78, 234, 
-82, -78, 4, 80, -43, -36, 107, 9, -78, -204, -204, -180, 4, 78, 234, 
-92, -78, 14, 85, -53, -31, 107, 14, -92, -209, -214, -185, 0, 82, 239, 
-92, -82, 9, 87, -51, -36, 107, 19, -97, -214, -219, -195, 0, 87, 239, 
-87, -82, 4, 85, -46, -39, 102, 14, -107, -219, -229, -200, -4, 78, 229, 
-87, -82, 4, 85, -46, -39, 112, 14, -117, -234, -244, -204, -4, 78, 229, 
-87, -82, 4, 85, -46, -39, 112, 4, -126, -244, -258, -204, 0, 78, 229, 
-87, -78, 9, 82, -48, -34, 107, 0, -141, -268, -273, -209, 4, 82, 229, 
-92, -92, 0, 92, -46, -46, 117, 0, -146, -273, -283, -214, 14, 82, 224, 
-92, -97, -4, 95, -43, -51, 122, 0, -161, -287, -292, -219, 19, 82, 224, 
-97, -107, -9, 102, -43, -58, 122, 0, -175, -307, -307, -234, 19, 82, 219, 
-102, -107, -4, 104, -48, -56, 122, -4, -200, -331, -322, -253, 24, 82, 214, 
-107, -107, 0, 107, -53, -53, 122, -4, -219, -351, -341, -273, 19, 73, 195, 
-117, -122, -4, 119, -56, -63, 122, -24, -239, -380, -361, -283, 24, 63, 190, 
-122, -136, -14, 129, -53, -75, 112, -39, -258, -405, -390, -297, 29, 58, 185, 
-126, -141, -14, 134, -56, -78, 107, -53, -287, -434, -409, -312, 34, 48, 180, 
-122, -146, -24, 134, -48, -85, 92, -58, -312, -458, -424, -331, 34, 48, 161, 
-131, -151, -19, 141, -56, -85, 87, -73, -331, -488, -453, -346, 39, 43, 151, 
-141, -161, -19, 151, -61, -90, 92, -82, -356, -507, -468, -356, 43, 43, 151, 
-146, -170, -24, 158, -61, -97, 92, -97, -380, -536, -502, -366, 53, 48, 146, 
-151, -175, -24, 163, -63, -100, 92, -112, -400, -570, -522, -385, 63, 48, 141, 
-156, -180, -24, 168, -65, -102, 87, -131, -439, -610, -551, -405, 73, 48, 131, 
-165, -195, -29, 180, -68, -112, 87, -151, -463, -649, -590, -429, 78, 53, 126, 
-175, -209, -34, 192, -70, -122, 87, -170, -497, -688, -624, -448, 87, 58, 122, 
-190, -214, -24, 202, -82, -119, 92, -200, -546, -717, -649, -458, 97, 58, 122, 
-200, -234, -34, 217, -82, -134, 97, -219, -575, -756, -683, -488, 102, 63, 112, 
-209, -244, -34, 226, -87, -139, 102, -244, -619, -795, -717, -507, 107, 68, 107, 
-219, -258, -39, 239, -90, -148, 112, -268, -653, -839, -751, -531, 112, 68, 102, 
-239, -273, -34, 256, -102, -153, 126, -287, -692, -883, -785, -556, 122, 68, 97, 
-248, -287, -39, 268, -104, -163, 131, -302, -727, -922, -819, -575, 136, 73, 92, 
-258, -302, -43, 280, -107, -173, 146, -331, -766, -961, -863, -600, 146, 78, 82, 
-273, -317, -43, 295, -114, -180, 146, -351, -805, -1000, -888, -624, 151, 82, 78, 
-292, -322, -29, 307, -131, -175, 161, -385, -849, -1054, -927, -649, 161, 92, 63, 
-302, -336, -34, 319, -134, -185, 165, -405, -888, -1093, -966, -668, 170, 92, 58, 
-312, -351, -39, 331, -136, -195, 170, -424, -927, -1137, -1005, -688, 175, 92, 53, 
-312, -375, -63, 344, -124, -219, 175, -444, -966, -1180, -1039, -712, 180, 92, 39, 
-331, -395, -63, 363, -134, -229, 190, -468, -1005, -1229, -1088, -746, 190, 97, 39, 
-341, -409, -68, 375, -136, -239, 190, -492, -1039, -1263, -1107, -775, 204, 102, 34, 
-356, -424, -68, 390, -143, -246, 195, -517, -1063, -1288, -1146, -790, 204, 107, 29, 
-361, -444, -82, 402, -139, -263, 195, -531, -1098, -1312, -1166, -814, 214, 112, 24, 
-370, -458, -87, 414, -141, -273, 200, -556, -1132, -1351, -1190, -839, 229, 122, 14, 
-366, -478, -112, 422, -126, -295, 209, -561, -1151, -1385, -1215, -849, 234, 122, 9, 
-366, -488, -122, 427, -122, -305, 214, -566, -1166, -1400, -1234, -858, 234, 112, 4, 
-366, -497, -131, 431, -117, -314, 219, -570, -1176, -1410, -1234, -868, 234, 107, 0, 
-361, -517, -156, 439, -102, -336, 224, -580, -1180, -1429, -1249, -878, 239, 102, 0, 
-361, -527, -165, 444, -97, -346, 224, -585, -1171, -1424, -1263, -883, 239, 97, 0, 
-356, -536, -180, 446, -87, -358, 229, -585, -1166, -1429, -1259, -888, 244, 97, 0, 
-356, -541, -185, 448, -85, -363, 229, -575, -1166, -1420, -1259, -883, 248, 97, 0, 
-346, -536, -190, 441, -78, -363, 229, -566, -1161, -1415, -1254, -883, 248, 97, 9, 
-336, -536, -200, 436, -68, -368, 229, -556, -1127, -1395, -1239, -873, 244, 97, 9, 
-322, -527, -204, 424, -58, -366, 224, -551, -1112, -1371, -1220, -858, 239, 92, 9, 
-312, -517, -204, 414, -53, -361, 219, -531, -1098, -1342, -1200, -839, 234, 82, 19, 
-312, -517, -204, 414, -53, -361, 234, -507, -1054, -1317, -1176, -834, 219, 82, 24, 
-292, -502, -209, 397, -41, -356, 224, -488, -1039, -1278, -1141, -810, 214, 87, 29, 
-283, -483, -200, 383, -41, -341, 224, -463, -1010, -1234, -1102, -785, 204, 87, 34, 
-283, -473, -190, 378, -46, -331, 219, -453, -966, -1185, -1068, -756, 195, 87, 48, 
-253, -468, -214, 361, -19, -341, 209, -434, -922, -1146, -1029, -736, 195, 82, 58, 
-244, -444, -200, 344, -21, -322, 204, -405, -868, -1098, -985, -697, 190, 78, 63, 
-234, -424, -190, 329, -21, -307, 195, -390, -819, -1044, -941, -663, 180, 73, 78, 
-219, -400, -180, 309, -19, -290, 185, -370, -771, -990, -893, -629, 170, 73, 82, 
-214, -390, -175, 302, -19, -283, 185, -336, -722, -932, -844, -595, 161, 58, 78, 
-195, -361, -165, 278, -14, -263, 175, -326, -673, -878, -790, -566, 151, 53, 82, 
-180, -346, -165, 263, -7, -256, 165, -307, -629, -819, -736, -541, 141, 48, 87, 
-170, -317, -146, 244, -12, -231, 161, -287, -580, -766, -697, -512, 131, 43, 87, 
-165, -312, -146, 239, -9, -229, 151, -263, -527, -707, -639, -468, 122, 39, 87, 
-146, -292, -146, 219, 0, -219, 136, -239, -483, -644, -595, -439, 112, 34, 92, 
-126, -278, -151, 202, 12, -214, 126, -219, -439, -595, -551, -409, 102, 34, 97, 
-112, -258, -146, 185, 17, -202, 117, -200, -400, -546, -517, -375, 97, 29, 102, 
-102, -234, -131, 168, 14, -183, 107, -175, -351, -488, -468, -341, 87, 14, 102, 
-92, -219, -126, 156, 17, -173, 97, -161, -317, -448, -424, -317, 82, 14, 102, 
-78, -200, -122, 139, 21, -161, 78, -146, -283, -405, -380, -287, 78, 14, 102, 
-73, -185, -112, 129, 19, -148, 68, -141, -248, -366, -341, -263, 73, 9, 102, 
-68, -161, -92, 114, 12, -126, 63, -126, -219, -326, -297, -229, 58, 4, 102, 
-58, -151, -92, 104, 17, -122, 53, -117, -185, -287, -263, -204, 53, -4, 102, 
-48, -141, -92, 95, 21, -117, 43, -107, -165, -248, -239, -190, 43, -9, 107, 
-39, -131, -92, 85, 26, -112, 34, -97, -136, -219, -214, -161, 39, -19, 107, 
-34, -112, -78, 73, 21, -95, 19, -82, -107, -180, -175, -136, 34, -19, 112, 
-24, -97, -73, 61, 24, -85, 19, -82, -87, -156, -151, -122, 34, -19, 112, 
-19, -82, -63, 51, 21, -73, 14, -73, -68, -126, -126, -107, 29, -19, 112, 
-14, -68, -53, 41, 19, -61, 14, -63, -48, -102, -102, -92, 29, -24, 112, 
-4, -58, -53, 31, 24, -56, -9, -63, -29, -68, -82, -68, 24, -24, 112, 
0, -48, -48, 24, 24, -48, -9, -58, -14, -58, -68, -58, 19, -24, 112, 
0, -39, -39, 19, 19, -39, -14, -58, 4, -43, -53, -43, 9, -29, 112, 
0, -29, -29, 14, 14, -29, -19, -58, 14, -24, -34, -29, 4, -29, 117, 
19, -19, -39, 0, 29, -29, -34, -58, 34, -9, -9, -14, 14, -39, 117, 
19, -4, -24, -7, 21, -14, -39, -48, 39, 4, 4, -9, 9, -39, 117, 
19, 0, -19, -9, 19, -9, -43, -43, 43, 19, 9, -4, 9, -39, 117, 
19, 4, -14, -12, 17, -4, -48, -43, 48, 34, 29, 0, 9, -39, 122, 
24, 9, -14, -17, 19, -2, -48, -34, 63, 43, 43, 4, -4, -29, 131, 
24, 14, -9, -19, 17, 2, -48, -29, 68, 48, 48, 9, -4, -29, 131, 
24, 24, 0, -24, 12, 12, -48, -29, 73, 58, 53, 24, -4, -29, 136, 
24, 34, 9, -29, 7, 21, -48, -29, 73, 63, 58, 34, -4, -29, 136, 
14, 43, 29, -29, -7, 36, -39, -24, 78, 73, 68, 39, -4, -19, 141, 
14, 43, 29, -29, -7, 36, -39, -24, 87, 78, 73, 39, -9, -14, 151, 
14, 43, 29, -29, -7, 36, -34, -19, 92, 82, 73, 39, -9, -9, 156, 
14, 48, 34, -31, -9, 41, -34, -19, 102, 92, 73, 39, -9, -4, 161, 
4, 58, 53, -31, -24, 56, -34, -14, 117, 97, 78, 43, -19, 9, 170, 
4, 58, 53, -31, -24, 56, -29, -14, 122, 107, 87, 53, -19, 9, 170, 
4, 63, 58, -34, -26, 61, -24, -14, 122, 112, 92, 58, -24, 14, 175, 
4, 68, 63, -36, -29, 65, -19, -14, 122, 117, 102, 68, -24, 14, 175, 
4, 78, 73, -41, -34, 75, -9, -4, 131, 117, 102, 68, -24, 29, 185, 
9, 78, 68, -43, -29, 73, -9, -9, 126, 117, 107, 68, -29, 39, 185, 
9, 78, 68, -43, -29, 73, -9, -9, 126, 126, 97, 68, -29, 29, 185, 
9, 78, 68, -43, -29, 73, -9, -9, 126, 126, 97, 68, -29, 29, 185, 
9, 78, 68, -43, -29, 73, -9, -9, 126, 126, 97, 68, -29, 29, 185, 
9, 78, 68, -43, -29, 73, -9, -9, 126, 126, 97, 68, -29, 29, 185, 
4, 68, 63, -36, -29, 65, -9, -14, 117, 117, 97, 58, -29, 39, 195, 
9, 68, 58, -39, -24, 63, -9, -14, 117, 117, 97, 68, -34, 39, 195, 
9, 68, 58, -39, -24, 63, -9, -14, 117, 122, 97, 68, -34, 39, 195, 
9, 68, 58, -39, -24, 63, -9, -14, 122, 122, 102, 68, -34, 39, 195, 
9, 58, 48, -34, -19, 53, -4, -9, 112, 112, 102, 73, -29, 29, 185, 
9, 58, 48, -34, -19, 53, -4, -9, 112, 112, 97, 68, -29, 24, 185, 
4, 58, 53, -31, -24, 56, -4, -9, 112, 112, 97, 63, -29, 24, 185, 
4, 58, 53, -31, -24, 56, -4, -9, 112, 107, 97, 58, -29, 29, 185, 
0, 53, 53, -26, -26, 53, 4, -19, 107, 102, 92, 48, -29, 29, 175, 
0, 53, 53, -26, -26, 53, 9, -19, 112, 102, 92, 53, -34, 24, 175, 
4, 53, 48, -29, -21, 51, 9, -19, 112, 107, 92, 53, -34, 19, 175, 
4, 53, 48, -29, -21, 51, 14, -19, 107, 107, 92, 53, -34, 14, 170, 
-4, 43, 48, -19, -26, 46, 24, -19, 97, 97, 87, 43, -24, 24, 170, 
-9, 39, 48, -14, -29, 43, 24, -19, 97, 97, 87, 43, -19, 24, 170, 
-14, 29, 43, -7, -29, 36, 24, -19, 102, 102, 82, 48, -14, 24, 170, 
-19, 19, 39, 0, -29, 29, 24, -14, 107, 102, 78, 48, -14, 24, 170, 
-9, 19, 29, -4, -19, 24, 19, -24, 102, 97, 68, 34, -14, 14, 161, 
-4, 19, 24, -7, -14, 21, 14, -29, 97, 92, 68, 34, -14, 14, 161, 
-4, 19, 24, -7, -14, 21, 9, -29, 92, 87, 68, 34, -14, 19, 161, 
-4, 19, 24, -7, -14, 21, 4, -29, 87, 82, 68, 39, -14, 19, 161, 
-9, 4, 14, 2, -12, 9, 4, -29, 78, 73, 63, 34, -9, 19, 161, 
-14, 0, 14, 7, -14, 7, 4, -34, 78, 68, 58, 29, -4, 19, 161, 
-19, 0, 19, 9, -19, 9, 4, -39, 78, 68, 53, 24, -4, 24, 161, 
-24, -4, 19, 14, -21, 7, 4, -39, 78, 73, 48, 19, 0, 24, 161, 
-24, -4, 19, 14, -21, 7, 4, -39, 68, 63, 48, 19, 0, 14, 156, 
-29, -4, 24, 17, -26, 9, 4, -39, 63, 63, 48, 19, 0, 14, 151, 
-29, -4, 24, 17, -26, 9, 4, -39, 63, 63, 48, 19, 0, 14, 141, 
-29, 0, 29, 14, -29, 14, 4, -39, 68, 63, 48, 19, 0, 19, 136, 
-19, -4, 14, 12, -17, 4, -4, -48, 63, 58, 39, 19, 0, 14, 126, 
-19, -4, 14, 12, -17, 4, -9, -48, 58, 53, 34, 14, -4, 9, 126, 
-19, -4, 14, 12, -17, 4, -9, -48, 53, 48, 34, 14, -4, 0, 126, 
-19, -9, 9, 14, -14, 0, -9, -48, 48, 39, 34, 14, 0, -4, 126, 
-19, -9, 9, 14, -14, 0, -4, -48, 48, 39, 24, 4, 0, -14, 117, 
-19, -14, 4, 17, -12, -4, -4, -48, 48, 39, 24, 4, -4, -19, 117, 
-19, -14, 4, 17, -12, -4, -4, -48, 48, 39, 24, 4, -4, -19, 117, 
-19, -14, 4, 17, -12, -4, -4, -48, 48, 39, 24, 4, -4, -19, 117, 
-19, -24, -4, 21, -7, -14, -4, -48, 43, 39, 24, 4, 0, -14, 117, 
-19, -24, -4, 21, -7, -14, -4, -48, 43, 39, 19, 4, 4, -14, 117, 
-19, -24, -4, 21, -7, -14, -4, -48, 43, 39, 19, 0, 9, -14, 117, 
-19, -24, -4, 21, -7, -14, 0, -48, 43, 34, 19, 0, 14, -14, 117, 
-14, -29, -14, 21, 0, -21, 9, -43, 53, 43, 29, 9, 4, 0, 117, 
-14, -29, -14, 21, 0, -21, 9, -43, 53, 43, 29, 9, 4, 0, 122, 
-14, -34, -19, 24, 2, -26, 9, -43, 53, 43, 29, 9, 4, 4, 122, 
-14, -34, -19, 24, 2, -26, 14, -43, 53, 43, 29, 9, 4, 4, 122, 
-4, -29, -24, 17, 9, -26, 4, -29, 63, 53, 39, 0, -4, 0, 126, 
-4, -34, -29, 19, 12, -31, 4, -29, 63, 53, 39, 0, -4, 0, 126, 
-4, -29, -24, 17, 9, -26, 4, -29, 63, 53, 39, 0, -4, 0, 131, 
-4, -24, -19, 14, 7, -21, 4, -29, 63, 53, 39, 0, -4, 0, 141, 
9, -9, -19, 0, 14, -14, 4, -19, 68, 68, 48, 4, -4, 9, 151, 
9, -4, -14, -2, 12, -9, 9, -19, 78, 68, 48, 9, -4, 9, 151, 
9, 0, -9, -4, 9, -4, 9, -19, 82, 68, 48, 14, 0, 9, 151, 
9, 4, -4, -7, 7, 0, 9, -19, 82, 63, 48, 19, 0, 9, 151, 
19, 4, -14, -12, 17, -4, 9, -14, 82, 73, 58, 29, -9, 9, 151, 
19, 4, -14, -12, 17, -4, 9, -14, 82, 73, 58, 29, -9, 9, 151, 
19, 4, -14, -12, 17, -4, 9, -14, 82, 73, 58, 29, -9, 9, 151, 
19, 4, -14, -12, 17, -4, 9, -14, 82, 73, 58, 29, -9, 9, 151, 
9, 4, -4, -7, 7, 0, 9, -24, 82, 73, 58, 29, 0, 14, 151, 
9, 4, -4, -7, 7, 0, 9, -24, 82, 73, 58, 24, 0, 14, 151, 
9, 4, -4, -7, 7, 0, 9, -24, 82, 68, 53, 24, 0, 14, 151, 
9, 4, -4, -7, 7, 0, 14, -24, 78, 68, 53, 24, 0, 14, 146, 
0, 14, 14, -7, -7, 14, 4, -24, 78, 78, 63, 24, 0, 19, 146, 
0, 4, 4, -2, -2, 4, 4, -24, 78, 78, 63, 24, 0, 19, 146, 
-4, 4, 9, 0, -7, 7, 4, -24, 78, 78, 63, 24, 0, 19, 151, 
-4, 4, 9, 0, -7, 7, 4, -24, 78, 78, 63, 24, 0, 14, 151, 
4, 9, 4, -7, 0, 7, 4, -24, 87, 87, 73, 29, -9, 9, 161, 
4, 14, 9, -9, -2, 12, 4, -24, 87, 87, 73, 34, -9, 9, 156, 
4, 19, 14, -12, -4, 17, 4, -24, 87, 87, 73, 39, -9, 9, 156, 
4, 24, 19, -14, -7, 21, 0, -24, 87, 87, 73, 43, -9, 9, 151, 
4, 14, 9, -9, -2, 12, 0, -34, 82, 78, 73, 43, -19, 19, 146, 
4, 14, 9, -9, -2, 12, 0, -39, 82, 78, 73, 43, -19, 14, 146, 
4, 14, 9, -9, -2, 12, -4, -39, 82, 78, 73, 43, -19, 9, 146, 
4, 14, 9, -9, -2, 12, -4, -34, 82, 78, 73, 43, -14, 4, 146, 
-4, 29, 34, -12, -19, 31, -9, -43, 73, 78, 73, 34, -9, 0, 136, 
0, 34, 34, -17, -17, 34, -14, -43, 73, 78, 73, 34, -9, 0, 131, 
0, 39, 39, -19, -19, 39, -29, -48, 73, 78, 73, 34, -14, -4, 126, 
0, 48, 48, -24, -24, 48, -34, -48, 73, 78, 73, 34, -14, -14, 122, 
0, 58, 58, -29, -29, 58, -43, -48, 78, 78, 73, 53, -19, -14, 112, 
9, 48, 39, -29, -14, 43, -43, -48, 78, 87, 68, 53, -9, -14, 122, 
9, 48, 39, -29, -14, 43, -43, -48, 82, 87, 78, 53, -9, -14, 117, 
9, 39, 29, -24, -9, 34, -34, -43, 78, 92, 78, 53, -9, -14, 126, 
0, 29, 29, -14, -14, 29, -29, -34, 97, 102, 87, 48, -14, -14, 141, 
0, 29, 29, -14, -14, 29, -24, -24, 126, 126, 102, 58, -19, 9, 151, 
-9, 53, 63, -21, -36, 58, -9, 0, 165, 175, 141, 73, -19, 19, 185, 
4, 82, 78, -43, -36, 80, -9, 43, 234, 239, 200, 112, -48, 34, 219, 
24, 117, 92, -70, -34, 104, -9, 68, 317, 341, 278, 165, -68, 43, 248, 
48, 175, 126, -112, -39, 151, -24, 107, 429, 463, 385, 229, -92, 48, 287, 
78, 234, 156, -156, -39, 195, -43, 156, 551, 624, 517, 322, -122, 48, 317, 
112, 287, 175, -200, -31, 231, -63, 234, 697, 780, 644, 414, -156, 34, 336, 
156, 326, 170, -241, -7, 248, -82, 317, 834, 922, 766, 483, -185, 29, 361, 
204, 370, 165, -287, 19, 268, -97, 400, 966, 1073, 893, 561, -204, 19, 390, 
253, 444, 190, -348, 31, 317, -126, 458, 1112, 1244, 1034, 663, -239, 24, 419, 
312, 551, 239, -431, 36, 395, -170, 507, 1263, 1429, 1210, 790, -283, 19, 444, 
385, 668, 283, -527, 51, 475, -234, 600, 1449, 1649, 1405, 936, -326, 9, 488, 
488, 800, 312, -644, 87, 556, -292, 732, 1688, 1922, 1649, 1122, -385, -4, 527, 
600, 932, 331, -766, 134, 631, -366, 849, 1869, 2156, 1849, 1273, -434, -63, 517, 
707, 1044, 336, -875, 185, 690, -458, 873, 1927, 2278, 1986, 1381, -473, -122, 439, 
805, 1185, 380, -995, 212, 783, -580, 810, 1903, 2381, 2127, 1512, -507, -195, 312, 
912, 1371, 458, -1141, 226, 915, -736, 732, 1903, 2513, 2308, 1688, -556, -297, 151, 
1010, 1586, 575, -1298, 217, 1080, -902, 644, 1908, 2679, 2513, 1893, -600, -414, -34, 
1073, 1766, 692, -1420, 190, 1229, -1049, 522, 1898, 2830, 2718, 2088, -619, -531, -214, 
1098, 1903, 805, -1500, 146, 1354, -1132, 419, 1898, 2967, 2879, 2235, -644, -590, -322, 
1102, 1976, 873, -1539, 114, 1424, -1176, 356, 1912, 3079, 2996, 2342, -668, -634, -395, 
1122, 1986, 863, -1554, 129, 1424, -1234, 292, 1908, 3157, 3093, 2425, -653, -732, -541, 
1151, 1927, 775, -1539, 187, 1351, -1283, 248, 1908, 3215, 3157, 2479, -600, -868, -717, 
1132, 1825, 692, -1478, 219, 1259, -1268, 244, 1927, 3201, 3157, 2479, -551, -966, -814, 
1068, 1688, 619, -1378, 224, 1154, -1210, 258, 1898, 3030, 3001, 2386, -502, -995, -854, 
1049, 1488, 439, -1268, 305, 963, -1146, 283, 1771, 2708, 2718, 2215, -419, -1034, -883, 
1044, 1239, 195, -1141, 424, 717, -1044, 312, 1537, 2269, 2347, 1976, -336, -1049, -902, 
966, 1034, 68, -1000, 448, 551, -927, 278, 1229, 1800, 1976, 1732, -263, -1000, -868, 
849, 854, 4, -851, 422, 429, -814, 200, 902, 1371, 1629, 1517, -200, -907, -814, 
751, 649, -102, -700, 427, 273, -688, 117, 595, 1015, 1332, 1293, -141, -834, -766, 
605, 419, -185, -512, 395, 117, -531, 0, 263, 658, 990, 1010, -68, -727, -707, 
395, 195, -200, -295, 297, -2, -346, -136, -68, 268, 570, 624, 19, -561, -580, 
185, -4, -190, -90, 187, -97, -180, -244, -361, -122, 136, 244, 73, -380, -414, 
24, -131, -156, 53, 90, -143, -43, -292, -517, -385, -195, -29, 87, -224, -258, 
-19, -165, -146, 92, 63, -156, 9, -258, -478, -424, -297, -141, 78, -146, -146, 
-9, -146, -136, 78, 63, -141, 34, -165, -326, -336, -268, -161, 58, -102, -63, 
-9, -122, -112, 65, 51, -117, 53, -107, -239, -258, -224, -151, 43, -58, 4, 
-19, -97, -78, 58, 29, -87, 58, -92, -195, -224, -185, -122, 29, -24, 53, 
-19, -92, -73, 56, 26, -82, 58, -78, -146, -175, -156, -112, 29, -4, 87, 
-29, -87, -58, 58, 14, -73, 73, -58, -107, -141, -136, -112, 29, 24, 107, 
-48, -78, -29, 63, -9, -53, 82, -53, -92, -136, -126, -107, 19, 39, 131, 
-39, -68, -29, 53, -4, -48, 73, -58, -92, -126, -117, -92, 24, 48, 141, 
-29, -58, -29, 43, 0, -43, 82, -48, -78, -112, -107, -82, 14, 58, 156, 
-39, -63, -24, 51, -7, -43, 92, -39, -63, -97, -97, -82, 14, 58, 156, 
-39, -63, -24, 51, -7, -43, 92, -48, -58, -92, -97, -82, 4, 48, 165, 
-48, -58, -9, 53, -19, -34, 78, -48, -48, -82, -87, -82, 0, 53, 165, 
-48, -58, -9, 53, -19, -34, 73, -39, -39, -82, -82, -82, 0, 53, 170, 
-48, -58, -9, 53, -19, -34, 73, -34, -29, -73, -78, -73, 0, 53, 175, 
-53, -58, -4, 56, -24, -31, 68, -34, -29, -68, -73, -73, 0, 53, 180, 
-43, -53, -9, 48, -17, -31, 58, -34, -24, -63, -68, -63, 4, 63, 180, 
-43, -48, -4, 46, -19, -26, 58, -34, -14, -53, -63, -63, 4, 68, 185, 
-43, -43, 0, 43, -21, -21, 53, -29, -14, -53, -58, -63, 4, 68, 185, 
-39, -34, 4, 36, -21, -14, 53, -29, -9, -48, -58, -63, 4, 68, 190, 
-29, -24, 4, 26, -17, -9, 43, -34, -4, -39, -48, -48, -4, 58, 180, 
-29, -24, 4, 26, -17, -9, 43, -34, 0, -39, -48, -43, -4, 58, 180, 
