I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
-48,-117,-68,82,9,-92,92,29,-34,-107,-122,-131,-4,48,39
-53,-117,-63,85,4,-90,97,24,-34,-107,-122,-131,-4,48,39
-53,-122,-68,87,7,-95,97,24,-34,-102,-117,-131,-4,48,39
-53,-112,-58,82,2,-85,102,14,-48,-107,-126,-126,-4,39,34
-53,-112,-58,82,2,-85,102,14,-48,-107,-126,-126,-4,39,34
-53,-112,-58,82,2,-85,97,14,-48,-112,-126,-126,-4,34,29
-53,-107,-53,80,0,-80,97,14,-48,-112,-126,-126,-4,34,29
-58,-107,-48,82,-4,-78,82,9,-53,-122,-136,-136,-4,29,24
-63,-112,-48,87,-7,-80,82,4,-53,-122,-136,-136,-4,24,19
-68,-117,-48,92,-9,-82,82,0,-53,-122,-136,-136,-4,19,14
-78,-122,-43,100,-17,-82,82,-4,-53,-122,-136,-141,-4,14,9
-78,-112,-34,95,-21,-73,73,-14,-53,-117,-136,-136,-4,14,9
-78,-107,-29,92,-24,-68,63,-19,-53,-112,-131,-131,-4,14,9
-78,-107,-29,92,-24,-68,53,-24,-58,-107,-122,-122,-4,19,9
-78,-102,-24,90,-26,-63,43,-34,-58,-102,-117,-107,-4,19,9
-78,-92,-14,85,-31,-53,29,-24,-43,-102,-122,-117,-4,29,19
-73,-87,-14,80,-29,-51,24,-24,-43,-102,-122,-117,-4,29,19
-73,-87,-14,80,-29,-51,19,-19,-43,-107,-122,-112,-4,29,24
-68,-82,-14,75,-26,-48,14,-19,-43,-107,-122,-112,0,29,24
-58,-78,-19,68,-19,-48,14,-19,-34,-97,-112,-112,0,19,39
-58,-73,-14,65,-21,-43,14,-19,-34,-97,-112,-112,0,24,39
-58,-68,-9,63,-24,-39,14,-14,-34,-97,-117,-122,0,24,39
-53,-63,-9,58,-21,-36,14,-9,-34,-102,-117,-122,0,24,39
-43,-73,-29,58,-7,-51,14,0,-24,-92,-117,-117,4,29,29
-43,-73,-29,58,-7,-51,14,0,-29,-97,-117,-117,4,29,29
-43,-73,-29,58,-7,-51,14,0,-29,-97,-117,-117,4,29,29
-48,-73,-24,61,-12,-48,14,4,-29,-97,-117,-117,4,34,39
-48,-73,-24,61,-12,-48,19,0,-34,-107,-131,-117,14,29,39
-48,-73,-24,61,-12,-48,19,4,-34,-107,-131,-122,14,24,39
-48,-73,-24,61,-12,-48,19,4,-34,-107,-136,-122,14,19,39
-48,-73,-24,61,-12,-48,19,4,-34,-107,-136,-122,14,19,39
-58,-78,-19,68,-19,-48,24,4,-39,-117,-131,-131,4,19,34
-58,-82,-24,70,-17,-53,24,4,-39,-122,-136,-131,4,19,34
-58,-87,-29,73,-14,-58,29,9,-43,-122,-136,-136,4,19,34
-58,-92,-34,75,-12,-63,29,9,-48,-117,-136,-136,4,19,39
-58,-92,-34,75,-12,-63,39,19,-39,-117,-146,-136,4,24,39
-58,-102,-43,80,-7,-73,39,24,-39,-122,-146,-136,4,29,39
-58,-102,-43,80,-7,-73,39,24,-43,-122,-146,-136,4,29,43
-58,-102,-43,80,-7,-73,39,24,-43,-126,-151,-141,4,29,43
-58,-87,-29,73,-14,-58,43,29,-34,-117,-141,-131,-4,29,43
-58,-82,-24,70,-17,-53,43,29,-34,-117,-146,-136,-4,34,43
-58,-82,-24,70,-17,-53,43,29,-34,-117,-146,-141,-4,43,48
-58,-82,-24,70,-17,-53,48,34,-34,-126,-151,-146,-4,48,48
-58,-73,-14,65,-21,-43,58,34,-34,-126,-151,-136,-4,48,53
-58,-73,-14,65,-21,-43,58,34,-34,-131,-151,-136,-4,48,53
-58,-73,-14,65,-21,-43,58,34,-39,-131,-161,-136,-9,48,53
-63,-78,-14,70,-24,-46,68,39,-39,-136,-165,-141,-9,48,53
-63,-68,-4,65,-29,-36,68,48,-43,-136,-165,-131,-9,43,63
-63,-78,-14,70,-24,-46,68,53,-39,-136,-165,-141,-9,43,63
-63,-87,-24,75,-19,-56,73,53,-39,-141,-165,-146,-9,43,63
-63,-87,-24,75,-19,-56,73,53,-39,-141,-175,-151,-9,43,63
-63,-87,-24,75,-19,-56,73,63,-39,-146,-165,-146,-9,43,63
-58,-87,-29,73,-14,-58,73,63,-43,-151,-170,-151,-9,43,63
-53,-87,-34,70,-9,-61,78,63,-43,-161,-180,-151,-9,43,63
-48,-92,-43,70,-2,-68,82,68,-48,-170,-185,-156,-9,43,68
-48,-92,-43,70,-2,-68,82,63,-48,-170,-180,-165,-4,53,68
-48,-97,-48,73,0,-73,82,68,-53,-180,-195,-170,-4,53,68
-53,-102,-48,78,-2,-75,82,68,-58,-180,-200,-175,-4,53,68
-58,-107,-48,82,-4,-78,82,63,-68,-190,-209,-185,-4,58,68
-58,-102,-43,80,-7,-73,97,68,-63,-200,-219,-185,-4,58,58
-63,-102,-39,82,-12,-70,97,63,-73,-214,-234,-190,-4,58,63
-68,-107,-39,87,-14,-73,97,63,-82,-224,-244,-200,-4,58,63
-68,-112,-43,90,-12,-78,102,58,-97,-234,-248,-204,0,58,58
-63,-117,-53,90,-4,-85,112,58,-97,-248,-258,-219,0,48,53
-63,-126,-63,95,0,-95,117,53,-112,-263,-273,-224,0,48,53
-68,-131,-63,100,-2,-97,117,53,-126,-278,-292,-234,4,53,58
-82,-141,-58,112,-12,-100,122,53,-136,-297,-307,-253,4,53,58
-87,-151,-63,119,-12,-107,117,43,-165,-317,-322,-258,24,58,39
-97,-156,-58,126,-19,-107,117,29,-180,-346,-341,-273,34,58,34
-102,-175,-73,139,-14,-124,117,19,-200,-366,-361,-287,34,58,29
-107,-190,-82,148,-12,-136,122,14,-219,-385,-380,-302,34,58,24
-122,-190,-68,156,-26,-129,122,0,-229,-409,-400,-322,34,53,19
-126,-195,-68,161,-29,-131,117,-14,-248,-434,-419,-326,39,53,14
-136,-214,-78,175,-29,-146,117,-29,-283,-458,-444,-341,39,53,4
-146,-219,-73,183,-36,-146,122,-43,-307,-492,-473,-356,43,58,-9
-151,-229,-78,190,-36,-153,117,-53,-326,-517,-483,-375,48,53,-9
-156,-229,-73,192,-41,-151,117,-63,-351,-541,-507,-390,53,53,-14
-165,-244,-78,204,-43,-161,117,-78,-380,-570,-541,-419,58,48,-19
-165,-253,-87,209,-39,-170,112,-92,-409,-610,-575,-444,63,43,-24
-165,-263,-97,214,-34,-180,107,-97,-424,-629,-590,-453,58,39,-19
-175,-278,-102,226,-36,-190,117,-112,-448,-658,-619,-473,63,39,-24
-185,-283,-97,234,-43,-190,122,-126,-473,-692,-649,-492,73,43,-34
-195,-287,-92,241,-51,-190,126,-146,-507,-717,-688,-507,87,48,-43
-200,-292,-92,246,-53,-192,122,-156,-536,-741,-707,-517,82,53,-34
-214,-307,-92,261,-61,-200,126,-165,-561,-785,-732,-541,87,63,-39
-214,-317,-102,265,-56,-209,126,-170,-590,-824,-771,-561,102,63,-34
-219,-336,-117,278,-51,-226,131,-175,-619,-858,-800,-580,107,58,-39
-219,-331,-112,275,-53,-222,131,-185,-644,-878,-829,-595,107,63,-39
-229,-341,-112,285,-58,-226,141,-200,-673,-917,-863,-614,112,73,-39
-239,-351,-112,295,-63,-231,146,-209,-692,-956,-897,-634,122,78,-48
-248,-361,-112,305,-68,-236,151,-234,-717,-1000,-932,-653,126,82,-48
-253,-366,-112,309,-70,-239,156,-248,-746,-1039,-956,-678,131,82,-48
-263,-380,-117,322,-73,-248,156,-263,-780,-1078,-980,-697,136,87,-58
-263,-395,-131,329,-65,-263,165,-278,-810,-1102,-1000,-712,146,87,-58
-268,-405,-136,336,-65,-270,165,-287,-829,-1127,-1024,-722,146,87,-63
-273,-419,-146,346,-63,-283,170,-302,-863,-1161,-1058,-741,151,92,-68
-273,-429,-156,351,-58,-292,170,-312,-883,-1195,-1088,-756,156,92,-73
-273,-439,-165,356,-53,-302,170,-326,-907,-1215,-1107,-766,165,92,-73
-273,-448,-175,361,-48,-312,175,-336,-917,-1234,-1117,-785,165,92,-78
-278,-463,-185,370,-46,-324,180,-351,-946,-1249,-1137,-800,170,87,-87
-263,-468,-204,366,-29,-336,185,-361,-961,-1249,-1141,-805,175,82,-87
-263,-473,-209,368,-26,-341,190,-351,-951,-1259,-1151,-814,175,78,-82
-258,-468,-209,363,-24,-339,195,-346,-946,-1263,-1156,-814,170,78,-82
-253,-478,-224,366,-14,-351,190,-346,-961,-1278,-1166,-810,180,82,-87
-253,-483,-229,368,-12,-356,190,-346,-956,-1273,-1166,-814,175,78,-87
-253,-483,-229,368,-12,-356,190,-351,-951,-1268,-1156,-805,170,78,-87
-253,-478,-224,366,-14,-351,190,-346,-941,-1254,-1141,-810,161,73,-92
-253,-483,-229,368,-12,-356,200,-341,-936,-1249,-1132,-805,170,73,-97
-239,-478,-239,358,0,-358,200,-331,-917,-1229,-1122,-800,165,73,-87
-229,-473,-244,351,7,-358,200,-322,-888,-1205,-1102,-785,165,78,-82
-219,-468,-248,344,14,-358,195,-312,-863,-1180,-1083,-775,161,78,-73
-214,-463,-248,339,17,-356,190,-292,-839,-1151,-1049,-756,156,82,-68
-200,-448,-248,324,24,-348,185,-287,-810,-1117,-1019,-727,146,78,-68
-185,-429,-244,307,29,-336,180,-273,-771,-1063,-980,-702,136,73,-68
-170,-414,-244,292,36,-329,175,-253,-736,-1024,-941,-668,126,68,-68
-165,-400,-234,283,34,-317,175,-244,-692,-976,-897,-639,117,58,-48
-156,-385,-229,270,36,-307,165,-224,-653,-922,-849,-610,112,53,-48
-141,-366,-224,253,41,-295,156,-204,-610,-873,-805,-580,107,53,-48
-131,-351,-219,241,43,-285,141,-185,-570,-824,-761,-556,107,43,-48
-122,-326,-204,224,41,-265,136,-161,-522,-761,-712,-517,87,48,-39
-107,-307,-200,207,46,-253,131,-141,-473,-712,-658,-483,78,43,-24
-97,-287,-190,192,46,-239,126,-126,-434,-653,-614,-448,68,39,-19
-82,-263,-180,173,48,-222,122,-112,-390,-610,-566,-405,68,34,-14
-82,-248,-165,165,41,-207,117,-87,-346,-546,-522,-375,43,34,-4
-73,-229,-156,151,41,-192,112,-73,-302,-492,-473,-341,43,29,0
-68,-209,-141,139,36,-175,112,-68,-268,-444,-429,-312,39,24,0
-63,-190,-126,126,31,-158,107,-53,-234,-405,-385,-283,34,19,0
-53,-180,-126,117,36,-153,97,-53,-200,-346,-341,-248,19,14,0
-43,-161,-117,102,36,-139,87,-43,-165,-307,-307,-224,14,9,0
-39,-141,-102,90,31,-122,82,-39,-141,-273,-268,-200,9,9,4
-34,-126,-92,80,29,-109,78,-34,-112,-244,-234,-180,9,4,4
-43,-122,-78,82,17,-100,68,-39,-87,-204,-204,-151,0,0,-4
-29,-112,-82,70,26,-97,58,-34,-78,-180,-175,-141,0,-4,-4
-29,-102,-73,65,21,-87,39,-29,-63,-151,-156,-126,0,-9,-4
-29,-97,-68,63,19,-82,29,-29,-43,-126,-136,-117,0,-14,-4
-29,-87,-58,58,14,-73,19,-24,-29,-102,-112,-92,-4,-24,-14
-29,-82,-53,56,12,-68,14,-19,-14,-78,-92,-78,-9,-29,-14
-24,-78,-53,51,14,-65,4,-19,0,-58,-68,-63,-9,-29,-14
-24,-63,-39,43,7,-51,0,-19,14,-43,-48,-48,-9,-29,-14
-14,-48,-34,31,9,-41,-4,-24,29,-24,-29,-34,-9,-34,-24
-14,-48,-34,31,9,-41,-9,-24,34,-4,-24,-34,-14,-34,-19
-14,-48,-34,31,9,-41,-19,-19,43,4,-14,-24,-14,-34,-19
-14,-48,-34,31,9,-41,-24,-19,48,14,-4,-19,-19,-29,-19
-4,-39,-34,21,14,-36,-29,-14,63,29,14,0,-19,-34,-14
-4,-34,-29,19,12,-31,-34,-14,68,43,29,4,-19,-34,-14
-4,-24,-19,14,7,-21,-39,-14,68,53,39,14,-19,-34,-14
-4,-19,-14,12,4,-17,-43,-14,73,63,53,24,-24,-34,-14
4,-14,-19,4,12,-17,-48,-9,87,78,63,39,-24,-43,-9
4,-14,-19,4,12,-17,-48,-4,92,82,63,39,-24,-39,-9
4,-9,-14,2,9,-12,-48,4,92,87,68,39,-24,-39,-4
9,-9,-19,0,14,-14,-48,9,92,87,68,43,-24,-39,-4
0,-9,-9,4,4,-9,-48,19,97,97,78,43,-24,-39,4
4,-9,-14,2,9,-12,-48,19,102,102,82,43,-24,-39,4
4,0,-4,-2,4,-2,-48,19,112,102,82,48,-24,-34,4
4,0,-4,-2,4,-2,-48,24,117,97,82,48,-24,-34,9
14,9,-4,-12,9,2,-39,29,117,102,92,48,-24,-24,14
14,9,-4,-12,9,2,-39,29,126,107,92,48,-29,-19,14
9,9,0,-9,4,4,-39,34,126,112,92,53,-34,-19,19
9,9,0,-9,4,4,-39,34,122,117,92,53,-39,-19,19
19,19,0,-19,9,9,-34,43,141,122,107,53,-39,-19,29
9,19,9,-14,0,14,-39,43,141,126,112,63,-39,-19,29
19,19,0,-19,9,9,-39,43,136,136,112,63,-29,-9,29
19,24,4,-21,7,14,-39,53,136,141,117,63,-39,-9,39
29,39,9,-34,9,24,-39,48,146,146,117,68,-39,-9,48
29,39,9,-34,9,24,-29,58,156,146,126,78,-48,-9,48
29,39,9,-34,9,24,-29,58,156,146,126,78,-48,-9,48
29,39,9,-34,9,24,-29,58,156,146,126,78,-48,-9,48
29,39,9,-34,9,24,-29,58,156,146,126,78,-48,-9,48
39,48,9,-43,14,29,-34,58,165,146,126,87,-53,-4,58
34,53,19,-43,7,36,-39,63,165,146,126,87,-53,4,58
24,58,34,-41,-4,46,-34,63,165,146,126,87,-48,9,58
24,63,39,-43,-7,51,-29,68,161,151,126,87,-48,14,58
34,68,34,-51,0,51,-19,73,156,146,126,82,-58,14,63
34,58,24,-46,4,41,-19,73,156,146,117,82,-58,4,63
34,53,19,-43,7,36,-19,73,156,146,117,78,-58,4,63
39,53,14,-46,12,34,-24,73,146,141,117,73,-58,4,63
39,53,14,-46,12,34,-19,73,151,131,117,68,-68,14,63
39,53,14,-46,12,34,-4,63,151,126,107,68,-58,14,63
34,48,14,-41,9,31,0,63,146,126,107,68,-53,4,68
29,48,19,-39,4,34,4,63,146,126,107,68,-53,4,68
29,43,14,-36,7,29,14,58,131,117,97,58,-53,19,68
29,53,24,-41,2,39,14,58,131,117,97,58,-53,19,73
29,48,19,-39,4,34,19,63,136,117,97,58,-58,19,73
29,48,19,-39,4,34,19,63,141,117,102,63,-58,24,73
24,43,19,-34,2,31,29,63,136,107,92,58,-53,34,63
19,39,19,-29,0,29,34,63,131,102,87,53,-53,29,68
14,34,19,-24,-2,26,39,63,126,97,87,48,-53,24,78
14,24,9,-19,2,17,39,63,122,97,87,43,-53,24,82
4,19,14,-12,-4,17,53,63,112,102,78,29,-43,29,78
9,19,9,-14,0,14,53,63,107,92,68,24,-43,24,68
14,19,4,-17,4,12,53,68,112,82,63,29,-43,24,58
14,14,0,-14,7,7,48,63,107,73,53,24,-43,29,48
0,-4,-4,2,2,-4,58,58,87,68,43,9,-34,19,39
-4,-14,-9,9,2,-12,58,48,82,53,39,4,-34,19,39
-4,-24,-19,14,7,-21,63,39,73,43,29,-4,-39,19,34
-9,-39,-29,24,9,-34,63,29,63,29,19,-14,-39,19,34
-19,-48,-29,34,4,-39,73,9,58,14,9,-19,-34,4,29
-24,-53,-29,39,2,-41,73,4,48,9,4,-24,-29,4,19
-29,-63,-34,46,2,-48,73,4,39,0,-4,-34,-24,4,14
-34,-68,-34,51,0,-51,63,0,29,-4,-14,-39,-19,0,4
-39,-78,-39,58,0,-58,48,-9,24,-19,-29,-48,-14,-14,-4
-43,-82,-39,63,-2,-61,39,-14,14,-19,-34,-43,-9,-14,-14
-48,-82,-34,65,-7,-58,34,-24,4,-19,-34,-39,-4,-19,-24
-53,-87,-34,70,-9,-61,24,-34,-4,-19,-39,-39,0,-24,-29
-43,-92,-48,68,2,-70,9,-39,-14,-24,-43,-48,9,-34,-34
-43,-92,-48,68,2,-70,4,-43,-14,-29,-43,-48,9,-34,-39
-39,-87,-48,63,4,-68,0,-48,-9,-39,-43,-48,9,-34,-43
-39,-82,-43,61,2,-63,-4,-53,-9,-43,-43,-48,9,-34,-48
-48,-82,-34,65,-7,-58,-9,-63,-19,-43,-43,-48,9,-34,-48
-48,-82,-34,65,-7,-58,-14,-63,-19,-43,-43,-43,9,-34,-48
-48,-82,-34,65,-7,-58,-19,-63,-19,-43,-43,-43,9,-34,-48
-48,-82,-34,65,-7,-58,-24,-63,-19,-43,-43,-43,14,-34,-48
-43,-78,-34,61,-4,-56,-29,-53,-9,-34,-34,-39,14,-34,-34
-39,-73,-34,56,-2,-53,-34,-53,-9,-34,-34,-34,14,-34,-34
-34,-68,-34,51,0,-51,-39,-53,-9,-34,-34,-34,9,-34,-34
-29,-58,-29,43,0,-43,-43,-53,-9,-29,-34,-29,9,-34,-34
-29,-48,-19,39,-4,-34,-34,-53,0,-24,-29,-29,9,-29,-24
-29,-48,-19,39,-4,-34,-34,-53,0,-19,-24,-29,9,-29,-24
-29,-48,-19,39,-4,-34,-34,-53,0,-19,-19,-29,9,-24,-19
-29,-48,-19,39,-4,-34,-34,-53,0,-14,-14,-29,9,-24,-19
-19,-39,-19,29,0,-29,-43,-43,9,-4,-4,-19,0,-24,-19
-19,-39,-19,29,0,-29,-43,-43,9,-4,-4,-19,0,-24,-19
-19,-39,-19,29,0,-29,-39,-43,9,-4,-4,-19,0,-24,-19
-19,-39,-19,29,0,-29,-39,-43,9,-4,-4,-19,0,-24,-19
-29,-29,0,29,-14,-14,-39,-43,19,4,-4,-9,0,-24,-9
-29,-29,0,29,-14,-14,-39,-43,19,4,-4,-9,0,-19,-9
-34,-29,4,31,-19,-12,-39,-43,19,4,-4,-9,0,-19,-9
-34,-29,4,31,-19,-12,-34,-43,19,4,-4,-9,0,-19,-4
-24,-19,4,21,-14,-7,-34,-43,19,14,0,0,0,-19,-4
-24,-19,4,21,-14,-7,-34,-43,19,14,4,0,0,-19,-4
-24,-19,4,21,-14,-7,-29,-43,19,9,9,0,-4,-19,-4
-24,-19,4,21,-14,-7,-29,-43,14,9,9,0,-4,-19,-4
-24,-9,14,17,-19,2,-29,-39,19,19,19,4,-4,-4,-4
-24,-9,14,17,-19,2,-29,-34,24,19,19,4,-4,-4,0
-29,-14,14,21,-21,0,-24,-29,29,19,19,4,-4,0,0
-29,-14,14,21,-21,0,-24,-24,34,19,19,4,-4,0,-4
-24,-14,9,19,-17,-2,-24,-14,43,24,29,14,-14,-9,4
-24,-14,9,19,-17,-2,-24,-14,43,29,24,14,-14,-14,4
-24,-14,9,19,-17,-2,-24,-19,39,34,24,14,-14,-14,4
-24,-19,4,21,-14,-7,-24,-24,39,39,24,9,-9,-14,4
-24,-19,4,21,-14,-7,-19,-24,43,48,39,9,-9,-9,14
-24,-19,4,21,-14,-7,-19,-19,48,48,39,14,-14,-9,9
-24,-14,9,19,-17,-2,-24,-9,53,48,39,14,-14,-9,9
-24,-9,14,17,-19,2,-19,-4,58,48,39,14,-9,-4,9
-14,-4,9,9,-12,2,-9,0,68,53,48,24,-19,4,19
-14,-4,9,9,-12,2,-9,0,68,53,48,24,-24,9,19
-14,-9,4,12,-9,-2,-9,0,73,58,48,24,-24,9,19
-14,-9,4,12,-9,-2,0,9,78,73,48,24,-24,9,24
-9,-9,0,9,-4,-4,4,34,102,92,68,24,-29,29,48
-9,-4,4,7,-7,0,14,43,131,107,87,29,-34,43,73
-9,14,24,-2,-17,19,34,73,180,161,117,53,-48,48,107
0,34,34,-17,-17,34,34,112,248,244,185,97,-68,63,131
4,82,78,-43,-36,80,39,141,346,361,273,161,-87,73,170
34,161,126,-97,-46,143,19,175,468,497,400,234,-117,82,209
73,234,161,-153,-43,197,-9,234,610,658,546,336,-151,82,244
122,283,161,-202,-19,222,-34,322,756,834,683,439,-180,78,268
170,331,161,-251,4,246,-53,409,907,995,819,517,-200,68,292
224,385,161,-305,31,273,-68,492,1049,1166,961,605,-224,58,326
273,463,190,-368,41,326,-102,556,1180,1332,1107,702,-258,58,351
312,551,239,-431,36,395,-141,585,1307,1503,1263,829,-292,58,366
375,683,307,-529,34,495,-200,658,1473,1722,1468,985,-331,39,390
488,805,317,-646,85,561,-268,795,1708,1991,1708,1156,-390,4,424
600,932,331,-766,134,631,-336,907,1888,2205,1888,1307,-439,-43,405
697,1039,341,-868,178,690,-419,932,1952,2327,2030,1420,-478,-107,341
790,1200,409,-995,190,805,-546,897,1976,2454,2196,1576,-512,-180,229
897,1405,507,-1151,195,956,-702,829,2005,2635,2420,1781,-561,-263,102
985,1649,663,-1317,161,1156,-883,707,2030,2845,2669,2010,-610,-375,-78
1029,1849,819,-1439,104,1334,-1039,556,2000,3010,2888,2220,-644,-488,-273
1049,1966,917,-1507,65,1442,-1122,429,1971,3132,3040,2361,-673,-575,-429
1058,2034,976,-1546,41,1505,-1166,356,1961,3225,3147,2469,-673,-639,-522
1073,2034,961,-1554,56,1498,-1210,312,1961,3318,3269,2566,-673,-712,-629
1073,1966,893,-1520,90,1429,-1234,278,1981,3386,3328,2610,-629,-819,-761
1034,1854,819,-1444,107,1337,-1215,268,1981,3323,3269,2581,-561,-888,-868
990,1698,707,-1344,141,1202,-1141,292,1932,3098,3074,2474,-488,-941,-922
980,1478,497,-1229,241,988,-1073,322,1790,2747,2762,2274,-409,-1000,-971
956,1220,263,-1088,346,741,-985,331,1522,2293,2386,2010,-322,-1029,-1019
854,995,141,-924,356,568,-863,278,1200,1800,1991,1756,-244,-985,-995
746,795,48,-771,348,422,-751,195,873,1381,1639,1527,-185,-907,-946
644,570,-73,-607,358,248,-629,102,561,1024,1312,1259,-112,-829,-907
488,317,-170,-402,329,73,-478,-14,209,600,893,902,-34,-712,-834
283,78,-204,-180,244,-63,-287,-165,-195,102,380,458,43,-556,-712
68,-112,-180,21,124,-146,-117,-287,-527,-322,-82,58,102,-370,-546
-58,-209,-151,134,46,-180,-14,-312,-649,-536,-336,-161,117,-239,-409
-82,-239,-156,161,36,-197,19,-258,-551,-522,-385,-239,117,-185,-317
-63,-219,-156,141,46,-187,14,-185,-419,-414,-346,-229,97,-141,-248
-58,-175,-117,117,29,-146,9,-136,-341,-336,-297,-200,73,-102,-175
-39,-141,-102,90,31,-122,9,-102,-283,-297,-248,-175,53,-82,-131
-39,-122,-82,80,21,-102,9,-78,-224,-239,-224,-161,48,-63,-87
-39,-107,-68,73,14,-87,14,-58,-180,-195,-195,-136,43,-29,-63
-53,-87,-34,70,-9,-61,14,-58,-146,-165,-161,-117,43,-14,-29
-58,-78,-19,68,-19,-48,4,-58,-126,-161,-146,-112,34,-9,-9
-53,-58,-4,56,-24,-31,9,-53,-117,-146,-146,-102,34,0,-9
-63,-58,4,61,-34,-26,9,-48,-117,-131,-136,-97,29,9,-4
-58,-68,-9,63,-24,-39,14,-48,-107,-131,-131,-102,29,4,4
-68,-63,4,65,-36,-29,9,-43,-97,-122,-122,-92,29,9,14
-63,-58,4,61,-34,-26,14,-43,-87,-117,-112,-92,29,9,19
-63,-58,4,61,-34,-26,14,-43,-78,-107,-107,-87,29,9,19
-63,-58,4,61,-34,-26,14,-29,-78,-102,-102,-87,24,14,29
-63,-58,4,61,-34,-26,24,-24,-73,-97,-107,-97,24,24,39
-63,-58,4,61,-34,-26,29,-24,-63,-92,-107,-92,24,24,39
-63,-58,4,61,-34,-26,29,-24,-63,-92,-102,-92,24,29,39
-63,-63,0,63,-31,-31,29,-24,-63,-92,-102,-92,24,29,43
-58,-58,0,58,-29,-29,39,-24,-58,-82,-92,-82,24,29,53
-58,-58,0,58,-29,-29,34,-19,-53,-78,-92,-82,24,29,48
-63,-58,4,61,-34,-26,34,-19,-48,-78,-92,-82,24,29,48
-63,-63,0,63,-31,-31,29,-14,-43,-73,-87,-82,24,29,48
-63,-68,-4,65,-29,-36,29,-4,-43,-68,-87,-87,24,39,53
-63,-73,-9,68,-26,-41,34,-4,-39,-68,-87,-87,24,39,53
-63,-78,-14,70,-24,-46,34,-4,-34,-73,-87,-87,24,34,48
-63,-78,-14,70,-24,-46,39,-4,-29,-73,-87,-87,24,34,48
-53,-82,-29,68,-12,-56,43,4,-24,-63,-87,-87,24,24,48
-53,-82,-29,68,-12,-56,43,4,-24,-63,-87,-87,24,24,48
-53,-82,-29,68,-12,-56,43,4,-24,-63,-87,-87,24,24,48
-58,-82,-24,70,-17,-53,43,4,-24,-63,-87,-92,24,24,48
-58,-73,-14,65,-21,-43,43,9,-24,-63,-92,-87,24,14,48
-58,-68,-9,63,-24,-39,43,9,-24,-63,-92,-92,24,14,48
-58,-68,-9,63,-24,-39,43,9,-29,-63,-87,-92,24,19,48
-58,-63,-4,61,-26,-34,43,4,-29,-63,-87,-87,24,19,48
-53,-63,-9,58,-21,-36,53,4,-14,-63,-92,-97,14,19,58
-53,-68,-14,61,-19,-41,53,4,-14,-63,-92,-97,14,19,58
-58,-78,-19,68,-19,-48,53,9,-14,-68,-92,-92,14,19,63
-58,-82,-24,70,-17,-53,53,9,-14,-68,-92,-92,19,19,63
-58,-73,-14,65,-21,-43,63,14,-24,-68,-92,-82,9,29,58
-58,-73,-14,65,-21,-43,63,9,-24,-68,-92,-82,9,34,58
-58,-73,-14,65,-21,-43,63,9,-24,-68,-97,-92,9,34,58
-53,-73,-19,63,-17,-46,63,9,-24,-73,-97,-92,9,34,58
-63,-73,-9,68,-26,-41,73,9,-14,-73,-87,-87,14,48,63
-63,-73,-9,68,-26,-41,73,9,-19,-78,-87,-87,14,48,68
-63,-73,-9,68,-26,-41,73,9,-19,-78,-87,-87,14,48,73
-68,-73,-4,70,-31,-39,73,14,-19,-78,-87,-87,14,53,87
-58,-58,0,58,-29,-29,78,9,-24,-78,-92,-78,4,58,97
-58,-53,4,56,-31,-24,78,14,-24,-78,-92,-82,4,63,97
-58,-48,9,53,-34,-19,78,14,-24,-78,-97,-82,4,68,97
-58,-43,14,51,-36,-14,78,14,-24,-78,-97,-82,4,78,97
-68,-43,24,56,-46,-9,92,14,-34,-87,-102,-92,-4,78,102
-68,-43,24,56,-46,-9,92,14,-29,-92,-107,-92,-4,78,102
-68,-43,24,56,-46,-9,97,19,-29,-92,-107,-97,-4,78,102
-68,-43,24,56,-46,-9,97,19,-29,-87,-107,-97,-4,78,107
-73,-39,34,56,-53,-2,107,19,-39,-92,-112,-102,4,82,97
-78,-53,24,65,-51,-14,107,24,-39,-102,-117,-107,4,87,97
-82,-58,24,70,-53,-17,107,24,-43,-107,-122,-112,4,87,102
-87,-63,24,75,-56,-19,107,24,-43,-117,-131,-122,4,87,102
-97,-73,24,85,-61,-24,112,24,-58,-131,-136,-131,14,73,97
-97,-73,24,85,-61,-24,112,19,-63,-136,-146,-136,14,73,92
-97,-78,19,87,-58,-29,112,14,-68,-141,-151,-141,14,78,92
-97,-82,14,90,-56,-34,117,14,-73,-156,-161,-146,14,78,87
-97,-87,9,92,-53,-39,112,9,-82,-156,-170,-146,24,63,78
-97,-92,4,95,-51,-43,107,4,-82,-161,-170,-146,24,58,73
-97,-97,0,97,-48,-48,102,0,-87,-161,-180,-146,19,53,68
-102,-107,-4,104,-48,-56,107,0,-87,-165,-185,-151,19,48,63
-102,-97,4,100,-53,-46,87,0,-87,-161,-185,-141,29,53,73
-102,-97,4,100,-53,-46,78,4,-87,-165,-185,-151,29,53,73
-102,-97,4,100,-53,-46,73,4,-92,-175,-185,-156,29,53,73
-102,-87,14,95,-58,-36,63,4,-97,-180,-195,-161,29,53,73
-97,-82,14,90,-56,-34,58,4,-87,-175,-185,-156,19,63,82
-97,-78,19,87,-58,-29,53,4,-92,-180,-190,-161,19,63,82
-97,-73,24,85,-61,-24,53,4,-92,-190,-200,-161,19,63,82
-97,-73,24,85,-61,-24,53,9,-97,-200,-204,-165,19,63,87
