I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
1244,1405,161,-1324,541,783,-966,-488,556,1146,1712,1600,-746,-434,-434
1561,1312,-248,-1437,905,531,-1195,-614,473,1019,1664,1693,-736,-692,-624
1810,1141,-668,-1476,1239,236,-1366,-756,351,819,1532,1703,-658,-927,-800
1908,863,-1044,-1385,1476,-90,-1429,-976,136,507,1268,1595,-517,-1098,-912
1878,429,-1449,-1154,1664,-509,-1420,-1312,-268,39,854,1366,-283,-1244,-980
1805,-39,-1844,-883,1825,-941,-1390,-1649,-780,-502,346,1024,-34,-1381,-1024
1747,-366,-2113,-690,1930,-1239,-1361,-1834,-1200,-936,-117,683,141,-1449,-1039
1629,-556,-2186,-536,1908,-1371,-1307,-1932,-1483,-1239,-483,395,258,-1454,-1010
1473,-688,-2161,-392,1817,-1424,-1239,-2015,-1722,-1478,-824,68,346,-1434,-966
1332,-790,-2122,-270,1727,-1456,-1176,-2025,-1869,-1625,-1102,-263,424,-1405,-902
1268,-834,-2103,-217,1686,-1468,-1141,-1995,-1903,-1678,-1224,-458,453,-1366,-849
1273,-819,-2093,-226,1683,-1456,-1117,-1927,-1864,-1668,-1249,-527,453,-1337,-824
1302,-824,-2127,-239,1715,-1476,-1098,-1815,-1805,-1634,-1259,-570,439,-1307,-819
1298,-829,-2127,-234,1712,-1478,-1054,-1664,-1703,-1595,-1249,-595,424,-1259,-814
1278,-829,-2108,-224,1693,-1468,-990,-1527,-1610,-1537,-1215,-614,424,-1200,-795
1220,-839,-2059,-190,1639,-1449,-912,-1395,-1532,-1468,-1176,-639,439,-1127,-771
1102,-849,-1952,-126,1527,-1400,-834,-1259,-1424,-1371,-1137,-673,453,-1049,-722
927,-829,-1756,-48,1342,-1293,-732,-1132,-1317,-1259,-1073,-697,453,-951,-644
722,-780,-1503,29,1112,-1141,-629,-1015,-1195,-1141,-985,-697,458,-844,-546
570,-751,-1322,90,946,-1037,-531,-897,-1083,-1044,-912,-678,478,-756,-468
448,-727,-1176,139,812,-951,-439,-771,-961,-956,-844,-644,468,-678,-405
322,-683,-1005,180,663,-844,-346,-663,-844,-858,-775,-605,434,-585,-341
234,-634,-868,200,551,-751,-307,-580,-756,-785,-712,-561,400,-502,-297
244,-561,-805,158,524,-683,-283,-522,-683,-717,-634,-512,346,-458,-292
244,-448,-692,102,468,-570,-239,-429,-595,-610,-536,-444,292,-390,-263
209,-370,-580,80,395,-475,-180,-346,-492,-502,-444,-385,253,-312,-209
136,-341,-478,102,307,-409,-131,-273,-409,-409,-370,-361,224,-253,-165
58,-312,-370,126,214,-341,-87,-200,-336,-326,-312,-331,190,-204,-122
-4,-268,-263,136,129,-265,-34,-112,-234,-248,-244,-278,161,-141,-58
-53,-239,-185,146,65,-212,4,-53,-165,-195,-195,-253,136,-92,-24
-53,-209,-156,131,51,-183,24,-9,-122,-180,-175,-239,112,-48,-14
-63,-175,-112,119,24,-143,48,29,-92,-141,-131,-204,82,-14,-9
-63,-136,-73,100,4,-104,58,63,-63,-107,-102,-185,63,4,-4
-53,-117,-63,85,4,-90,58,63,-58,-87,-87,-180,58,14,-4
-68,-102,-34,85,-17,-68,63,63,-53,-58,-63,-175,58,14,9
-78,-92,-14,85,-31,-53,82,82,-24,-39,-39,-156,48,19,24
-92,-87,4,90,-48,-41,92,97,-4,-24,-29,-141,43,24,34
-97,-97,0,97,-48,-48,92,102,4,-19,-34,-136,53,24,34
-97,-97,0,97,-48,-48,92,102,-4,-29,-34,-126,53,39,34
-97,-97,0,97,-48,-48,92,97,-4,-39,-39,-126,53,39,29
-97,-92,4,95,-51,-43,92,97,-4,-39,-43,-122,48,29,29
-97,-87,9,92,-53,-39,87,97,-4,-34,-43,-122,48,29,29
-82,-68,14,75,-48,-26,92,107,0,-19,-19,-117,53,48,39
-87,-63,24,75,-56,-19,102,107,0,-14,-19,-102,53,48,48
-87,-63,24,75,-56,-19,112,112,9,-4,-14,-92,53,58,53
-97,-58,39,78,-68,-9,122,117,14,4,-4,-73,53,63,58
-107,-68,39,87,-73,-14,112,117,19,0,-9,-87,34,58,43
-122,-78,43,100,-82,-17,102,112,14,-4,-19,-92,34,53,39
-131,-87,43,109,-87,-21,92,107,9,-14,-29,-112,34,48,29
-131,-97,34,114,-82,-31,82,102,-4,-19,-34,-122,34,39,24
-131,-102,29,117,-80,-36,78,102,-4,-24,-43,-126,34,39,24
-131,-102,29,117,-80,-36,78,112,0,-24,-39,-131,34,39,24
-131,-102,29,117,-80,-36,82,117,0,-24,-34,-136,39,39,24
-131,-102,29,117,-80,-36,87,117,4,-19,-34,-141,39,39,24
-131,-92,39,112,-85,-26,97,117,14,-4,-19,-146,29,58,43
-131,-78,53,104,-92,-12,102,122,14,-4,-19,-161,29,58,43
-126,-68,58,97,-92,-4,102,122,14,-4,-24,-165,24,58,43
-122,-58,63,90,-92,2,102,112,9,-4,-24,-175,24,58,43
-136,-63,73,100,-104,4,87,112,0,-4,-29,-190,34,48,43
-136,-68,68,102,-102,0,87,112,4,-4,-29,-209,34,48,43
-136,-73,63,104,-100,-4,92,112,4,-4,-29,-229,34,48,43
-136,-73,63,104,-100,-4,92,112,4,-4,-29,-244,34,53,43
-136,-82,53,109,-95,-14,102,112,4,-4,-19,-239,39,58,43
-141,-82,58,112,-100,-12,102,112,4,-4,-19,-258,39,58,43
-141,-82,58,112,-100,-12,102,112,4,-9,-29,-263,39,58,43
-136,-82,53,109,-95,-14,102,112,4,-9,-34,-273,39,58,48
-117,-68,48,92,-82,-9,107,117,9,-19,-34,-268,29,58,48
-112,-63,48,87,-80,-7,107,117,9,-24,-34,-263,29,58,48
-107,-58,48,82,-78,-4,107,122,9,-24,-29,-258,29,58,48
-102,-53,48,78,-75,-2,107,122,9,-24,-29,-244,24,58,48
-122,-58,63,90,-92,2,97,112,9,-9,-34,-244,34,53,39
-136,-68,68,102,-102,0,97,112,9,-9,-34,-244,34,53,39
-151,-82,68,117,-109,-7,97,122,9,-9,-34,-234,34,53,39
-161,-92,68,126,-114,-12,97,122,9,-14,-34,-224,39,53,39
-161,-87,73,124,-117,-7,97,131,0,-24,-34,-209,29,63,48
-156,-82,73,119,-114,-4,92,131,0,-29,-43,-209,29,58,48
-141,-78,63,109,-102,-7,87,131,0,-29,-48,-209,29,58,48
-146,-78,68,112,-107,-4,87,131,0,-39,-48,-209,29,53,48
-146,-73,73,109,-109,0,92,131,0,-34,-39,-195,34,63,58
-141,-68,73,104,-107,2,102,136,9,-24,-39,-190,34,73,58
-136,-63,73,100,-104,4,107,136,9,-19,-34,-180,34,78,63
-131,-58,73,95,-102,7,112,136,9,-14,-34,-175,34,78,63
-136,-63,73,100,-104,4,107,136,0,-14,-39,-185,39,68,53
-136,-68,68,102,-102,0,107,136,0,-14,-48,-185,39,63,53
-141,-73,68,107,-104,-2,107,136,0,-14,-58,-185,39,63,53
-141,-78,63,109,-102,-7,107,136,0,-14,-63,-185,34,63,53
-141,-68,73,104,-107,2,107,136,0,-14,-58,-185,43,63,53
-141,-73,68,107,-104,-2,112,146,0,-14,-58,-185,43,63,53
-146,-78,68,112,-107,-4,112,146,0,-14,-58,-185,39,63,53
-146,-78,68,112,-107,-4,117,146,0,-14,-63,-185,39,63,53
-156,-87,68,122,-112,-9,117,146,0,-14,-63,-180,29,63,53
-156,-82,73,119,-114,-4,117,151,4,-14,-63,-180,34,68,53
-161,-82,78,122,-119,-2,117,151,4,-9,-68,-180,34,68,53
-161,-87,73,124,-117,-7,117,156,0,-9,-68,-180,34,68,58
-170,-97,73,134,-122,-12,122,151,0,-14,-73,-190,34,58,48
-170,-97,73,134,-122,-12,122,151,0,-19,-78,-190,29,63,48
-170,-92,78,131,-124,-7,126,156,0,-24,-82,-190,29,63,53
-170,-92,78,131,-124,-7,131,156,0,-29,-87,-185,29,68,58
-156,-73,82,114,-119,4,131,165,14,-24,-78,-170,39,82,63
-146,-58,87,102,-117,14,131,170,19,-14,-78,-170,39,82,68
-136,-53,82,95,-109,14,131,175,19,-9,-78,-165,39,87,73
-126,-48,78,87,-102,14,136,180,19,-4,-78,-161,43,92,82
-141,-58,82,100,-112,12,126,180,14,-14,-87,-161,34,82,78
-156,-73,82,114,-119,4,126,180,14,-14,-92,-165,24,82,73
-165,-82,82,124,-124,0,126,180,14,-14,-92,-170,24,82,68
-175,-92,82,134,-129,-4,126,185,14,-14,-92,-175,24,82,63
-170,-87,82,129,-126,-2,136,180,14,-24,-97,-170,34,92,68
-165,-82,82,124,-124,0,141,180,24,-24,-97,-170,39,92,68
-165,-78,87,122,-126,4,141,180,24,-19,-97,-165,39,97,68
-161,-82,78,122,-119,-2,141,180,24,-19,-97,-165,34,97,68
-175,-82,92,129,-134,4,141,180,19,-19,-87,-165,24,102,63
-180,-82,97,131,-139,7,146,185,29,-14,-87,-161,24,107,63
-190,-82,107,136,-148,12,146,185,29,-4,-87,-156,24,112,63
-195,-82,112,139,-153,14,146,190,34,-4,-87,-156,24,112,63
-200,-87,112,143,-156,12,151,204,43,-4,-97,-161,24,117,78
-204,-87,117,146,-161,14,151,209,53,4,-92,-156,24,122,82
-204,-92,112,148,-158,9,156,214,58,4,-92,-151,19,117,87
-214,-97,117,156,-165,9,151,214,63,4,-92,-156,19,112,97
-219,-92,126,156,-173,17,170,224,78,24,-92,-156,24,131,107
-219,-78,141,148,-180,31,175,239,82,29,-82,-151,24,141,107
-214,-68,146,141,-180,39,190,248,92,34,-82,-151,24,156,107
-209,-63,146,136,-178,41,200,258,97,39,-78,-151,24,165,112
-214,-63,151,139,-183,43,195,248,97,29,-73,-151,24,161,107
-224,-63,161,143,-192,48,195,253,102,34,-73,-151,24,165,107
-229,-63,165,146,-197,51,204,253,102,39,-78,-156,24,170,107
-229,-63,165,146,-197,51,214,263,102,43,-78,-165,19,175,117
-214,-63,151,139,-183,43,214,273,117,48,-63,-161,19,175,117
-214,-58,156,136,-185,48,219,283,126,53,-63,-165,14,180,117
-224,-58,165,141,-195,53,224,287,131,53,-68,-170,14,185,117
-229,-63,165,146,-197,51,229,302,136,63,-68,-180,14,195,122
-248,-73,175,161,-212,51,229,307,141,68,-63,-185,14,200,131
-253,-63,190,158,-222,63,234,317,156,73,-58,-185,14,209,136
-258,-63,195,161,-226,65,244,326,156,78,-53,-190,14,214,136
-263,-63,200,163,-231,68,244,331,161,82,-53,-204,14,219,141
-258,-63,195,161,-226,65,244,341,165,73,-63,-204,4,219,131
-258,-63,195,161,-226,65,253,351,170,78,-63,-214,-4,224,141
-273,-58,214,165,-244,78,263,356,175,82,-58,-224,-9,229,141
-273,-58,214,165,-244,78,268,366,190,92,-48,-229,-9,239,141
-283,-48,234,165,-258,92,283,380,209,102,-39,-234,-4,248,161
-287,-43,244,165,-265,100,292,385,209,112,-39,-239,-4,263,165
-292,-43,248,168,-270,102,297,395,219,126,-29,-239,-4,278,170
-297,-43,253,170,-275,104,302,405,234,136,-29,-244,0,287,175
-307,-43,263,175,-285,109,297,409,224,136,-39,-239,0,283,185
-312,-39,273,175,-292,117,302,424,234,141,-39,-239,-9,292,190
-312,-29,283,170,-297,126,307,429,239,146,-29,-248,-14,297,190
-317,-24,292,170,-305,134,312,444,253,151,-19,-248,-19,312,200
-317,-14,302,165,-309,143,317,463,258,165,-9,-234,-19,312,209
-322,-4,317,163,-319,156,326,468,273,175,-4,-234,-19,317,214
-336,4,341,165,-339,173,336,473,287,180,4,-229,-19,326,219
-336,9,346,163,-341,178,341,473,292,190,9,-229,-19,331,224
-346,14,361,165,-353,187,341,468,292,190,9,-234,-9,341,214
-341,24,366,158,-353,195,346,468,297,190,14,-229,-14,346,219
-341,24,366,158,-353,195,346,468,302,200,19,-224,-19,346,224
-341,24,366,158,-353,195,346,473,302,200,24,-219,-19,356,229
-366,9,375,178,-370,192,341,473,297,190,24,-224,-29,351,219
-385,0,385,192,-385,192,336,473,292,200,24,-224,-34,346,219
-400,0,400,200,-400,200,331,468,297,204,29,-224,-39,346,219
-414,-9,405,212,-409,197,326,463,292,209,24,-229,-43,346,229
-405,-9,395,207,-400,192,331,463,292,214,29,-214,-53,346,239
-400,-4,395,202,-397,195,336,453,292,214,29,-204,-53,341,239
-395,4,400,195,-397,202,331,444,297,219,39,-200,-53,341,239
-390,9,400,190,-395,204,336,444,297,224,43,-200,-53,341,239
-390,24,414,183,-402,219,346,434,307,229,48,-185,-43,351,239
-390,34,424,178,-407,229,346,434,307,244,63,-170,-43,351,239
-390,43,434,173,-412,239,341,434,307,253,73,-161,-43,346,239
-390,48,439,170,-414,244,341,419,312,263,82,-156,-48,341,239
-380,48,429,165,-405,239,331,414,322,258,87,-136,-53,346,239
-375,53,429,161,-402,241,322,414,322,263,92,-126,-53,341,229
-370,53,424,158,-397,239,312,405,322,268,102,-117,-53,341,224
-366,63,429,151,-397,246,297,405,322,268,102,-107,-53,331,219
-346,73,419,136,-383,246,278,395,312,268,102,-107,-53,317,200
-336,78,414,129,-375,246,268,380,307,268,107,-87,-53,307,200
-322,82,405,119,-363,244,263,370,307,268,117,-68,-63,297,195
-317,82,400,117,-358,241,253,356,307,268,122,-53,-63,278,190
-307,78,385,114,-346,231,234,326,297,268,126,-43,-63,278,195
-283,82,366,100,-324,224,219,312,292,268,131,-39,-58,268,180
-268,82,351,92,-309,217,204,292,283,258,131,-29,-58,248,170
-248,82,331,82,-290,207,190,278,273,253,126,-19,-58,234,161
-214,82,297,65,-256,190,185,253,253,248,126,-19,-48,219,141
-204,78,283,63,-244,180,165,244,244,234,122,-9,-48,204,131
-190,68,258,61,-224,163,151,219,219,214,117,-4,-48,185,112
-165,68,234,48,-200,151,136,200,204,204,112,-4,-48,170,97
-156,68,224,43,-190,146,126,170,200,195,107,0,-58,156,102
-146,58,204,43,-175,131,112,156,180,185,102,0,-48,141,92
-131,48,180,41,-156,114,97,136,170,170,97,0,-48,126,78
-126,48,175,39,-151,112,82,122,156,161,92,4,-48,102,68
-107,58,165,24,-136,112,82,122,141,161,87,4,-39,97,63
-78,58,136,9,-107,97,78,107,131,146,78,14,-34,82,53
-58,63,122,-2,-90,92,63,92,117,122,78,14,-29,68,43
-39,63,102,-12,-70,82,53,78,102,112,68,14,-29,58,34
-43,43,87,0,-65,65,43,73,87,92,53,-4,-39,43,19
-39,34,73,2,-56,53,34,63,73,82,39,-9,-39,34,19
-39,24,63,7,-51,43,29,43,68,73,34,-14,-34,34,14
-34,19,53,7,-43,36,14,29,53,68,24,-14,-29,19,9
-24,14,39,4,-31,26,19,19,48,63,24,-4,-29,9,4
-24,9,34,7,-29,21,14,4,43,53,19,-9,-29,4,0
-19,9,29,4,-24,19,4,4,34,48,14,-9,-29,4,-9
-14,9,24,2,-19,17,0,0,24,43,9,-9,-24,0,-14
-9,24,34,-7,-21,29,9,9,29,48,9,4,-9,9,0
4,29,24,-17,-9,26,9,4,29,48,14,4,-9,4,0
19,34,14,-26,2,24,9,-4,24,39,14,0,-4,0,0
24,34,9,-29,7,21,9,-9,14,34,19,0,-4,0,4
14,24,9,-19,2,17,-4,-19,0,29,14,-9,-19,-9,-4
0,4,4,-2,-2,4,-9,-24,-4,24,9,-9,-19,-9,-9
-9,-9,0,9,-4,-4,-14,-24,-9,19,-4,-9,-19,-19,-14
-9,-19,-9,14,0,-14,-19,-24,-9,19,-14,-14,-19,-19,-19
0,-9,-9,4,4,-9,-14,-34,-14,19,-9,-14,-9,-29,-9
0,-9,-9,4,4,-9,-14,-34,-14,14,-4,-14,-4,-29,-9
-4,-19,-14,12,4,-17,-14,-34,-14,14,0,-14,0,-29,-9
-4,-19,-14,12,4,-17,-14,-39,-14,14,4,-14,0,-29,-9
-14,-19,-4,17,-4,-12,-24,-29,-24,9,-4,-14,0,-29,-19
-14,-19,-4,17,-4,-12,-24,-29,-24,9,-4,-9,0,-29,-19
-9,-14,-4,12,-2,-9,-24,-29,-24,9,-4,-4,0,-29,-19
-9,-9,0,9,-4,-4,-24,-29,-24,9,-4,-4,0,-29,-19
-4,-9,-4,7,0,-7,-24,-29,-34,9,-14,-4,-9,-29,-19
-4,-19,-14,12,4,-17,-24,-34,-29,9,-14,0,-9,-29,-19
-14,-19,-4,17,-4,-12,-24,-34,-19,4,-9,0,-9,-34,-19
-14,-9,4,12,-9,-2,-24,-34,-14,4,-9,-4,-9,-34,-19
-9,-9,0,9,-4,-4,-39,-24,-24,-4,-19,-4,0,-34,-29
0,-19,-19,9,9,-19,-39,-24,-29,-4,-19,-4,0,-34,-29
4,-19,-24,7,14,-21,-43,-29,-29,-9,-19,-4,0,-39,-29
4,-14,-19,4,12,-17,-43,-29,-29,-9,-19,-4,0,-39,-29
9,-9,-19,0,14,-14,-34,-24,-19,4,-19,4,0,-29,-24
14,0,-14,-7,14,-7,-29,-24,-19,4,-19,9,4,-24,-19
19,4,-14,-12,17,-4,-24,-24,-19,4,-19,14,4,-24,-14
19,9,-9,-14,14,0,-19,-19,-19,4,-19,24,4,-24,-9
14,9,-4,-12,9,2,-9,-19,-19,14,-4,29,4,-14,-4
14,9,-4,-12,9,2,-9,-24,-19,14,-4,34,4,-14,-4
9,9,0,-9,4,4,-9,-29,-19,14,-14,34,4,-14,-4
4,9,4,-7,0,7,-14,-29,-19,14,-14,29,9,-14,-4
4,0,-4,-2,4,-2,-24,-39,-19,4,-29,19,0,-24,-19
-4,-14,-9,9,2,-12,-24,-34,-24,0,-29,19,-4,-24,-19
-4,-19,-14,12,4,-17,-24,-34,-24,-4,-29,19,-4,-24,-19
-4,-24,-19,14,7,-21,-24,-34,-24,-9,-29,24,-4,-24,-19
-9,-24,-14,17,2,-19,-14,-34,-29,-9,-24,34,-4,-24,-9
-14,-24,-9,19,-2,-17,-14,-39,-29,-4,-24,34,-4,-24,-9
-19,-24,-4,21,-7,-14,-14,-43,-29,0,-24,43,0,-29,-9
-24,-24,0,24,-12,-12,-14,-43,-29,9,-24,43,0,-29,-9
-29,-14,14,21,-21,0,-14,-34,-24,9,-14,58,0,-24,-9
-14,-9,4,12,-9,-2,-14,-43,-24,9,-14,58,4,-24,-9
-4,-4,0,4,-2,-2,-14,-43,-24,9,-9,63,9,-24,-9
0,-4,-4,2,2,-4,-14,-39,-24,9,-9,68,14,-24,-4
-9,-14,-4,12,-2,-9,-24,-34,-24,0,-19,63,14,-34,-14
-14,-19,-4,17,-4,-12,-24,-39,-19,0,-19,63,9,-34,-14
-14,-19,-4,17,-4,-12,-24,-43,-19,0,-14,58,0,-34,-14
-14,-19,-4,17,-4,-12,-24,-48,-19,0,-9,53,-4,-29,-14
-4,-14,-9,9,2,-12,-19,-43,-9,14,0,58,4,-19,-9
-4,-9,-4,7,0,-7,-14,-39,-9,19,-4,63,9,-19,-4
-4,-9,-4,7,0,-7,-9,-34,-9,19,-4,63,9,-19,0
-9,-4,4,7,-7,0,-4,-29,-4,19,-4,68,9,-19,4
-9,0,9,4,-9,4,-9,-39,-14,19,-4,63,9,-19,-4
-4,0,4,2,-4,2,-9,-43,-19,14,-4,58,9,-19,-4
-4,0,4,2,-4,2,-9,-48,-19,14,-4,48,9,-19,-4
-9,0,9,4,-9,4,-9,-43,-14,14,-4,39,4,-19,-4
-29,-19,9,24,-19,-4,-24,-58,-19,9,-19,34,0,-24,-9
-29,-24,4,26,-17,-9,-24,-63,-24,9,-19,29,-9,-29,-14
-39,-29,9,34,-24,-9,-29,-68,-29,4,-24,24,-14,-34,-19
-48,-39,9,43,-29,-14,-34,-68,-29,4,-24,19,-19,-29,-19
-29,-34,-4,31,-12,-19,-24,-58,-19,14,-19,14,-4,-19,-19
-24,-29,-4,26,-9,-17,-29,-63,-19,14,-14,9,0,-19,-19
-19,-39,-19,29,0,-29,-29,-63,-19,14,-9,9,0,-24,-19
-14,-24,-9,19,-2,-17,-29,-58,-14,14,-4,9,0,-24,-24
0,-19,-19,9,9,-19,-14,-58,0,24,4,14,-4,-9,-19
0,-14,-14,7,7,-14,-9,-53,0,24,4,9,-4,-9,-14
0,-9,-9,4,4,-9,-9,-53,0,19,0,9,-9,-14,-9
0,-4,-4,2,2,-4,-4,-48,-4,19,0,9,-9,-14,-9
-4,4,9,0,-7,7,-9,-39,-4,9,0,9,-4,-14,-19
-4,14,19,-4,-12,17,-9,-43,-4,14,0,9,-4,-14,-14
0,14,14,-7,-7,14,-9,-48,-4,14,4,4,-4,-14,-14
9,9,0,-9,4,4,-9,-48,0,14,9,4,-4,-14,-19
19,0,-19,-9,19,-9,-9,-43,9,14,0,9,-4,-14,-9
19,0,-19,-9,19,-9,-9,-39,9,14,0,9,-4,-14,-9
14,0,-14,-7,14,-7,-9,-29,9,19,0,9,-4,-14,-9
14,0,-14,-7,14,-7,-9,-19,14,19,0,4,-4,-14,-9
9,-4,-14,-2,12,-9,-9,-29,4,19,0,4,-4,-14,-9
9,-4,-14,-2,12,-9,-9,-34,4,19,0,9,-9,-14,-9
4,-4,-9,0,7,-7,-9,-34,4,14,0,14,-9,-14,-9
4,-9,-14,2,9,-12,-9,-24,9,14,0,19,-9,-14,-14
14,0,-14,-7,14,-7,-9,-14,24,24,9,29,-9,-4,-4
19,0,-19,-9,19,-9,-9,-14,24,29,9,29,-9,-4,-4
24,4,-19,-14,21,-7,-9,-14,24,29,9,34,-9,-4,-4
24,14,-9,-19,17,2,-9,-14,24,34,9,39,-9,-4,-4
14,4,-9,-9,12,-2,-9,-24,24,34,14,43,-14,-14,-4
19,4,-14,-12,17,-4,-9,-19,29,39,14,43,-14,-14,0
19,4,-14,-12,17,-4,-9,-19,34,39,14,53,-19,-9,0
19,9,-9,-14,14,0,-4,-19,34,39,19,58,-19,-9,0
24,0,-24,-12,24,-12,-14,-9,29,34,9,48,-9,-9,-4
24,4,-19,-14,21,-7,-14,-9,29,34,14,53,-19,-9,-9
24,4,-19,-14,21,-7,-14,-9,24,29,14,58,-24,-9,-14
19,0,-19,-9,19,-9,-19,-9,19,24,14,63,-24,-9,-19
4,0,-4,-2,4,-2,-19,-19,29,34,24,78,-14,-9,-9
4,0,-4,-2,4,-2,-19,-14,29,34,19,87,-9,-9,-9
4,-9,-14,2,9,-12,-19,-14,29,34,19,87,-9,-9,-9
4,-9,-14,2,9,-12,-19,-14,29,29,19,87,-9,-14,-9
24,4,-19,-14,21,-7,-19,-9,39,34,19,107,-9,-4,-9
29,9,-19,-19,24,-4,-19,-4,43,39,19,112,-9,-4,-9
34,19,-14,-26,24,2,-19,-9,43,48,29,117,-9,-4,-9
48,34,-14,-41,31,9,-19,-4,43,53,29,126,-9,-4,-9
48,29,-19,-39,34,4,-19,-4,34,43,29,122,0,-9,-9
48,29,-19,-39,34,4,-19,-4,34,48,29,122,0,-9,-9
43,24,-19,-34,31,2,-19,0,39,48,29,126,0,-4,-9
39,24,-14,-31,26,4,-19,4,39,48,29,126,0,-4,-9
24,14,-9,-19,17,2,-34,0,29,43,19,117,-9,-9,-14
9,4,-4,-7,7,0,-39,-9,24,34,14,117,-19,-19,-14
-4,-4,0,4,-2,-2,-43,-24,19,29,14,117,-29,-24,-19
-19,-24,-4,21,-7,-14,-53,-39,14,24,14,117,-39,-34,-19
-4,-19,-14,12,4,-17,-48,-39,19,19,9,122,-34,-34,-24
0,-14,-14,7,7,-14,-39,-34,19,19,9,122,-24,-29,-24
0,-9,-9,4,4,-9,-34,-19,19,19,14,117,-19,-19,-24
4,0,-4,-2,4,-2,-34,-9,19,24,14,117,-19,-14,-24
14,0,-14,-7,14,-7,-24,-14,29,34,24,102,-29,-9,-14
14,0,-14,-7,14,-7,-24,-19,29,34,24,97,-29,-9,-9
14,0,-14,-7,14,-7,-24,-24,29,34,24,97,-29,-9,-9
14,0,-14,-7,14,-7,-24,-34,24,39,24,92,-39,-9,-9
9,4,-4,-7,7,0,-29,-34,24,39,24,87,-29,-14,-9
9,4,-4,-7,7,0,-29,-29,24,39,24,87,-29,-14,-9
4,4,0,-4,2,2,-29,-29,24,39,29,92,-24,-9,-14
0,4,4,-2,-2,4,-29,-24,24,34,29,92,-24,-9,-14
9,0,-9,-4,9,-4,-43,-29,19,24,19,73,-14,-24,-24
9,0,-9,-4,9,-4,-43,-29,19,24,14,63,-14,-24,-24
14,4,-9,-9,12,-2,-39,-24,14,34,14,58,-14,-24,-24
24,14,-9,-19,17,2,-39,-24,14,34,14,58,-14,-24,-24
24,4,-19,-14,21,-7,-29,-24,19,24,14,58,-4,-24,-14
19,0,-19,-9,19,-9,-29,-19,19,24,14,58,-4,-24,-14
19,-4,-24,-7,21,-14,-29,-19,19,24,14,53,-4,-24,-14
9,-4,-14,-2,12,-9,-29,-19,19,19,14,48,-4,-19,-14
4,4,0,-4,2,2,-19,-24,29,29,24,58,-14,-9,0
4,4,0,-4,2,2,-19,-24,24,29,24,53,-14,-9,0
9,4,-4,-7,7,0,-24,-24,19,29,24,48,-14,-14,0
9,0,-9,-4,9,-4,-24,-19,19,34,24,48,-14,-14,0
4,-9,-14,2,9,-12,-34,-19,9,24,24,43,-4,-24,-9
4,-19,-24,7,14,-21,-34,-24,9,24,24,34,-4,-24,-14
4,-9,-14,2,9,-12,-34,-24,9,19,19,24,-4,-29,-14
4,-9,-14,2,9,-12,-34,-24,9,19,19,19,0,-29,-14
9,-4,-14,-2,12,-9,-34,-14,14,24,19,19,-9,-19,-24
9,0,-9,-4,9,-4,-34,-24,14,19,14,19,-14,-19,-24
0,-4,-4,2,2,-4,-34,-24,14,19,14,19,-14,-19,-24
0,0,0,0,0,0,-34,-24,14,24,14,19,-9,-19,-24
4,0,-4,-2,4,-2,-19,-19,14,34,24,29,0,-4,-19
4,4,0,-4,2,2,-19,-19,14,29,24,34,0,-4,-14
4,9,4,-7,0,7,-19,-9,19,29,24,34,-4,-4,-9
4,9,4,-7,0,7,-14,0,19,29,24,34,-4,0,-4
14,4,-9,-9,12,-2,-24,-9,9,19,14,34,0,-9,-14
14,4,-9,-9,12,-2,-24,-14,0,19,14,34,0,-14,-14
14,4,-9,-9,12,-2,-24,-14,0,19,14,34,0,-14,-14
14,-4,-19,-4,17,-12,-24,-19,4,19,14,39,0,-14,-14
19,9,-9,-14,14,0,-24,-9,4,19,14,39,-9,-14,-14
24,14,-9,-19,17,2,-24,-9,4,19,14,39,-9,-14,-14
39,24,-14,-31,26,4,-24,-9,4,19,14,39,-9,-14,-14
43,29,-14,-36,29,7,-19,-9,4,19,14,39,-9,-14,-9
34,19,-14,-26,24,2,-19,-19,4,19,4,39,4,-14,-9
14,9,-4,-12,9,2,-19,-24,4,19,4,39,4,-14,-14
0,-9,-9,4,4,-9,-19,-24,4,19,0,39,0,-14,-14
-9,-19,-9,14,0,-14,-24,-29,0,14,-4,39,0,-14,-14
-29,-24,4,26,-17,-9,-34,-34,-4,0,-14,29,-4,-19,-19
-29,-34,-4,31,-12,-19,-34,-39,-9,-4,-14,34,-9,-24,-24
-29,-39,-9,34,-9,-24,-34,-43,-14,-4,-19,34,-14,-29,-29
-29,-43,-14,36,-7,-29,-29,-58,-19,-4,-19,24,-19,-34,-34
-19,-39,-19,29,0,-29,-19,-53,-14,4,-9,34,-14,-24,-24
-14,-34,-19,24,2,-26,-19,-39,-9,4,-4,39,-4,-24,-24
0,-29,-29,14,14,-29,-19,-29,-4,4,-4,43,0,-24,-24
4,-24,-29,9,17,-26,-19,-19,0,4,-4,43,4,-24,-24
0,-14,-14,7,7,-14,-19,-19,-9,4,-4,48,-9,-14,-14
0,-14,-14,7,7,-14,-19,-29,-14,4,-9,48,-9,-19,-14
0,-14,-14,7,7,-14,-24,-34,-14,0,-9,43,-14,-19,-14
0,-14,-14,7,7,-14,-24,-39,-14,0,-9,43,-14,-14,-14
-4,0,4,2,-4,2,-14,-39,-4,9,0,53,-14,-14,-14
-4,0,4,2,-4,2,-4,-34,-4,14,0,48,-14,-14,-9
